code_s!,city_s*,state_code_s*,latitude_f,longitude_f
18332,HENRYVILLE,PA,41.09,-75.26
18056,HEREFORD,PA,40.44,-75.58
17830,HERNDON,PA,40.71,-76.85
17033,HERSHEY,PA,40.28,-76.64
17034,HIGHSPIRE,PA,40.20,-76.78
18619,HILLSGROVE,PA,41.43,-76.71
17532,HOLTWOOD,PA,39.82,-76.33
18431,HONESDALE,PA,41.57,-75.25
17035,HONEY GROVE,PA,40.42,-77.55
18824,HOP BOTTOM,PA,41.70,-75.76
17533,HOPELAND,PA,40.20,-76.20
17737,HUGHESVILLE,PA,41.23,-76.72
17036,HUMMELSTOWN,PA,40.26,-76.71
17831,HUMMELS WHARF,PA,40.83,-76.83
18621,HUNLOCK CREEK,PA,41.20,-76.06
18622,HUNTINGTON MILLS,PA,41.19,-76.23
17228,HARRISONVILLE,PA,39.97,-78.08
17229,HUSTONTOWN,PA,40.03,-78.01
17037,ICKESBURG,PA,40.49,-77.29
17337,IDAVILLE,PA,40.01,-77.20
17534,INTERCOURSE,PA,40.06,-76.14
18825,JACKSON,PA,41.83,-75.59
18433,JERMYN,PA,41.52,-75.54
17739,JERSEY MILLS,PA,41.45,-77.47
17723,CAMMAL,PA,41.20,-77.26
17727,CEDAR RUN,PA,41.52,-77.45
17740,JERSEY SHORE,PA,41.20,-77.26
18434,JESSUP,PA,41.46,-75.55
18229,JIM THORPE,PA,40.87,-75.73
17038,JONESTOWN,PA,40.41,-76.48
18230,JUNEDALE,PA,40.92,-75.92
18231,KELAYRES,PA,40.90,-76.01
19529,KEMPTON,PA,40.63,-75.87
18826,KINGSLEY,PA,41.76,-75.78
17535,KINZERS,PA,40.01,-76.04
17536,KIRKWOOD,PA,39.82,-76.09
17039,KLEINFELTERSVILLE,PA,40.31,-76.27
17941,KLINGERSTOWN,PA,40.66,-76.62
16928,KNOXVILLE,PA,41.95,-77.43
17833,KREAMER,PA,40.80,-76.95
18333,KRESGEVILLE,PA,40.89,-75.50
17834,KULPMONT,PA,40.79,-76.47
18058,KUNKLETOWN,PA,40.88,-75.47
19530,KUTZTOWN,PA,40.52,-75.77
18623,LACEYVILLE,PA,41.64,-76.16
18435,LACKAWAXEN,PA,41.48,-74.98
17742,LAIRDSVILLE,PA,41.23,-76.61
18436,LAKE ARIEL,PA,41.45,-75.38
18437,LAKE COMO,PA,41.84,-75.33
18624,LAKE HARMONY,PA,41.05,-75.66
18625,LAKE WINOLA,PA,41.50,-75.85
18439,LAKEWOOD,PA,41.85,-75.38
17537,LAMPETER,PA,40.01,-76.24
17573,LANCASTER,PA,40.01,-76.16
17601,LANCASTER,PA,40.04,-76.30
17602,LANCASTER,PA,40.04,-76.30
17603,LANCASTER,PA,40.04,-76.30
17604,LANCASTER,PA,40.04,-76.30
17605,LANCASTER,PA,40.04,-76.30
17606,LANCASTER,PA,40.04,-76.30
17607,LANCASTER,PA,40.04,-76.30
17608,LANCASTER,PA,40.04,-76.30
17611,LANCASTER,PA,40.01,-76.37
17622,LANCASTER,PA,40.04,-76.31
17699,LANCASTER,PA,40.04,-76.30
17942,LANDINGVILLE,PA,40.62,-76.12
17040,LANDISBURG,PA,40.34,-77.30
17538,LANDISVILLE,PA,40.09,-76.41
18827,LANESBORO,PA,41.96,-75.58
18232,LANSFORD,PA,40.83,-75.88
18440,LA PLUME,PA,41.55,-75.75
18626,LAPORTE,PA,41.41,-76.49
18234,LATTIMER MINES,PA,40.95,-76.00
17835,LAURELTON,PA,40.94,-77.20
18059,LAURYS STATION,PA,40.72,-75.53
17943,LAVELLE,PA,40.76,-76.39
17041,LAWN,PA,40.22,-76.55
16929,LAWRENCEVILLE,PA,41.99,-77.12
18828,LAWTON,PA,41.78,-76.06
17042,LEBANON,PA,40.34,-76.42
17046,LEBANON,PA,40.34,-76.42
19533,LEESPORT,PA,40.44,-75.96
18235,LEHIGHTON,PA,40.83,-75.71
18001,LEHIGH VALLEY,PA,40.66,-75.55
18002,LEHIGH VALLEY,PA,40.66,-75.55
18003,LEHIGH VALLEY,PA,40.66,-75.55
18627,LEHMAN,PA,41.31,-76.03
17231,LEMASTERS,PA,39.85,-77.84
17043,LEMOYNE,PA,40.24,-76.89
19534,LENHARTSVILLE,PA,40.57,-75.89
17540,LEOLA,PA,40.09,-76.18
18829,LE RAYSVILLE,PA,41.83,-76.18
17339,LEWISBERRY,PA,40.13,-76.86
17837,LEWISBURG,PA,40.96,-76.89
17044,LEWISTOWN,PA,40.59,-77.57
16930,LIBERTY,PA,41.55,-77.10
19535,LIMEKILN,PA,40.35,-75.78
18060,LIMEPORT,PA,40.50,-75.44
17744,LINDEN,PA,41.27,-77.15
17543,LITITZ,PA,40.15,-76.30
18830,LITTLE MEADOWS,PA,41.99,-76.13
17340,LITTLESTOWN,PA,39.74,-77.08
17045,LIVERPOOL,PA,40.57,-76.99
17944,LLEWELLYN,PA,40.66,-76.26
17745,LOCK HAVEN,PA,41.13,-77.45
17945,LOCUSTDALE,PA,40.77,-76.37
17840,LOCUST GAP,PA,40.79,-76.43
17747,LOGANTON,PA,41.03,-77.30
17342,LOGANVILLE,PA,39.85,-76.70
18334,LONG POND,PA,41.05,-75.44
18628,LOPEZ,PA,41.45,-76.29
17946,LOST CREEK,PA,40.81,-76.22
17047,LOYSVILLE,PA,40.38,-77.33
17232,LURGAN,PA,40.13,-77.64
17048,LYKENS,PA,40.56,-76.69
19536,LYON STATION,PA,40.52,-75.74
18237,MCADOO,PA,40.90,-75.99
17049,MC ALISTERVILLE,PA,40.65,-77.28
17841,MC CLURE,PA,40.70,-77.31
17223,FORT LITTLETON,PA,40.06,-77.93
17233,MC CONNELLSBURG,PA,39.93,-77.99
17748,MC ELHATTAN,PA,41.16,-77.35
17749,MC EWENSVILLE,PA,41.07,-76.81
17343,MC KNIGHTSTOWN,PA,39.90,-77.34
17344,MC SHERRYSTOWN,PA,39.80,-77.01
17051,MC VEYTOWN,PA,40.49,-77.74
17750,MACKEYVILLE,PA,41.05,-77.43
18062,MACUNGIE,PA,40.51,-75.55
17948,MAHANOY CITY,PA,40.81,-76.13
17949,MAHANOY PLANE,PA,40.76,-76.07
16932,MAINESBURG,PA,41.78,-76.96
17345,MANCHESTER,PA,40.06,-76.72
17545,MANHEIM,PA,40.16,-76.39
16933,MANSFIELD,PA,41.80,-77.07
17052,MAPLETON DEPOT,PA,40.37,-77.97
17547,MARIETTA,PA,40.05,-76.55
17235,MARION,PA,39.86,-77.67
17832,MARION HEIGHTS,PA,40.80,-76.46
17951,MAR LIN,PA,40.68,-76.23
18335,MARSHALLS CREEK,PA,41.04,-75.12
18063,MARTINS CREEK,PA,40.85,-75.19
17952,MARY D,PA,40.75,-76.06
17053,MARYSVILLE,PA,40.33,-76.93
18336,MATAMORAS,PA,41.35,-74.70
17054,MATTAWANA,PA,40.49,-77.72
19538,MAXATAWNY,PA,40.52,-75.74
17550,MAYTOWN,PA,40.07,-76.58
17050,MECHANICSBURG,PA,40.24,-77.02
17055,MECHANICSBURG,PA,40.21,-77.00
18629,MEHOOPANY,PA,41.56,-76.06
17236,MERCERSBURG,PA,39.83,-77.90
19539,MERTZTOWN,PA,40.49,-75.68
18630,MESHOPPEN,PA,41.61,-76.04
17056,MEXICO,PA,40.52,-77.32
17842,MIDDLEBURG,PA,40.78,-77.04
16935,MIDDLEBURY CENTER,PA,41.89,-77.30
17953,MIDDLEPORT,PA,40.72,-76.08
17057,MIDDLETOWN,PA,40.19,-76.70
17058,MIFFLIN,PA,40.56,-77.40
17844,MIFFLINBURG,PA,40.92,-77.04
17883,VICKSBURG,PA,40.94,-76.98
17059,MIFFLINTOWN,PA,40.57,-77.39
18631,MIFFLINVILLE,PA,41.02,-76.30
18831,MILAN,PA,41.90,-76.52
18443,MILANVILLE,PA,41.67,-75.06
18632,MILDRED,PA,41.47,-76.37
18337,MILFORD,PA,41.32,-74.80
17060,MILL CREEK,PA,40.43,-77.92
17061,MILLERSBURG,PA,40.54,-76.95
17062,MILLERSTOWN,PA,40.55,-77.15
17551,MILLERSVILLE,PA,40.00,-76.35
16936,MILLERTON,PA,41.98,-76.95
17751,MILL HALL,PA,41.10,-77.49
17767,SALONA,PA,41.08,-77.45
17845,MILLMONT,PA,40.86,-77.23
18340,MILLRIFT,PA,41.40,-74.74
16937,MILLS,PA,41.90,-77.75
17846,MILLVILLE,PA,41.12,-76.52
18239,MILNESVILLE,PA,40.95,-76.00
17063,MILROY,PA,40.71,-77.58
17847,MILTON,PA,41.00,-76.85
17954,MINERSVILLE,PA,40.69,-76.25
18341,MINISINK HILLS,PA,41.00,-75.13
19540,MOHNTON,PA,40.28,-75.98
19541,MOHRSVILLE,PA,40.47,-76.02
19542,MONOCACY STATION,PA,40.26,-75.74
18832,MONROETON,PA,41.71,-76.47
17237,MONT ALTO,PA,39.83,-77.55
17850,MONTANDON,PA,40.96,-76.86
17752,MONTGOMERY,PA,41.17,-76.87
17754,MONTOURSVILLE,PA,41.24,-76.92
18801,MONTROSE,PA,41.83,-75.87
19543,MORGANTOWN,PA,40.15,-75.90
16938,MORRIS,PA,41.65,-77.27
16939,MORRIS RUN,PA,41.66,-77.04
18444,MOSCOW,PA,41.33,-75.52
19544,MOUNT AETNA,PA,40.43,-76.25
18342,MOUNTAINHOME,PA,41.17,-75.26
18343,MOUNT BETHEL,PA,40.90,-75.11
17851,MOUNT CARMEL,PA,40.79,-76.41
17064,MOUNT GRETNA,PA,40.24,-76.47
17065,MOUNT HOLLY SPRINGS,PA,40.11,-77.18
17552,MOUNT JOY,PA,40.11,-76.50
17853,MOUNT PLEASANT MILLS,PA,40.69,-77.00
18344,MOUNT POCONO,PA,41.12,-75.35
17066,MOUNT UNION,PA,40.38,-77.88
17554,MOUNTVILLE,PA,40.04,-76.43
17347,MOUNT WOLF,PA,40.06,-76.70
17957,MUIR,PA,40.59,-76.51
17756,MUNCY,PA,41.20,-76.78
17758,MUNCY VALLEY,PA,41.35,-76.60
17067,MYERSTOWN,PA,40.37,-76.30
18634,NANTICOKE,PA,41.20,-76.00
17555,NARVON,PA,40.12,-75.97
18064,NAZARETH,PA,40.73,-75.31
17212,BIG COVE TANNERY,PA,39.84,-78.05
17238,NEEDMORE,PA,39.86,-78.15
17239,NEELYTON,PA,40.13,-77.85
18065,NEFFS,PA,40.69,-75.55
16940,NELSON,PA,41.97,-77.23
18635,NESCOPECK,PA,41.05,-76.21
18240,NESQUEHONING,PA,40.86,-75.82
18833,NEW ALBANY,PA,41.60,-76.44
17855,NEW BERLIN,PA,40.88,-76.98
19545,NEW BERLINVILLE,PA,40.37,-75.67
17068,NEW BLOOMFIELD,PA,40.41,-77.18
17069,NEW BUFFALO,PA,40.45,-76.97
17240,NEWBURG,PA,40.13,-77.55
17070,NEW CUMBERLAND,PA,40.23,-76.87
18445,NEWFOUNDLAND,PA,41.30,-75.32
17349,NEW FREEDOM,PA,39.73,-76.69
17071,NEW GERMANTOWN,PA,40.27,-77.59
17557,NEW HOLLAND,PA,40.10,-76.09
17072,NEW KINGSTOWN,PA,40.23,-77.02
17073,NEWMANSTOWN,PA,40.35,-76.21
18834,NEW MILFORD,PA,41.87,-75.72
17350,NEW OXFORD,PA,39.86,-77.05
17352,NEW PARK,PA,39.76,-76.50
17959,NEW PHILADELPHIA,PA,40.71,-76.11
17074,NEWPORT,PA,40.47,-77.13
17560,NEW PROVIDENCE,PA,39.90,-76.23
17960,NEW RINGGOLD,PA,40.68,-75.99
17075,NEWTON HAMILTON,PA,40.39,-77.83
18066,NEW TRIPOLI,PA,40.65,-75.74
17241,NEWVILLE,PA,40.17,-77.40
18441,LENOXVILLE,PA,41.66,-75.63
18446,NICHOLSON,PA,41.62,-75.78
18067,NORTHAMPTON,PA,40.68,-75.48
17760,NORTH BEND,PA,41.37,-77.70
17857,NORTHUMBERLAND,PA,40.89,-76.79
18636,NOXEN,PA,41.42,-76.05
17858,NUMIDIA,PA,40.89,-76.41
18241,NUREMBERG,PA,40.93,-76.18
17076,OAKLAND MILLS,PA,40.61,-77.31
18068,OLD ZIONSVILLE,PA,40.48,-75.54
19547,OLEY,PA,40.37,-75.76
18447,OLYPHANT,PA,41.45,-75.59
18448,OLYPHANT,PA,41.45,-75.59
18242,ONEIDA,PA,40.90,-76.13
17077,ONO,PA,40.41,-76.56
17859,ORANGEVILLE,PA,41.07,-76.41
17243,ORBISONIA,PA,40.24,-77.89
18069,OREFIELD,PA,40.62,-75.60
17244,ORRSTOWN,PA,40.05,-77.60
17353,ORRTANNA,PA,39.88,-77.38
18449,ORSON,PA,41.81,-75.44
17961,ORWIGSBURG,PA,40.65,-76.10
16942,OSCEOLA,PA,41.98,-77.38
18070,PALM,PA,40.43,-75.53
18071,PALMERTON,PA,40.80,-75.61
17078,PALMYRA,PA,40.30,-76.59
17562,PARADISE,PA,40.00,-76.12
18244,PARRYVILLE,PA,40.82,-75.66
18451,PAUPACK,PA,41.39,-75.19
17860,PAXINOS,PA,40.83,-76.64
17861,PAXTONVILLE,PA,40.76,-77.08
17563,PEACH BOTTOM,PA,39.76,-76.18
18452,PECKVILLE,PA,41.47,-75.57
18072,PEN ARGYL,PA,40.86,-75.25
17862,PENNS CREEK,PA,40.86,-77.07
17564,PENRYN,PA,40.16,-76.42
17565,PEQUEA,PA,39.90,-76.31
18074,PERKIOMENVILLE,PA,40.32,-75.51
17762,PICTURE ROCKS,PA,41.28,-76.70
17080,PILLOW,PA,40.64,-76.80
19548,PINE FORGE,PA,40.28,-75.72
17963,PINE GROVE,PA,40.54,-76.38
17964,PITMAN,PA,40.70,-76.51
18640,PITTSTON,PA,41.32,-75.78
18641,PITTSTON,PA,41.32,-75.78
18642,DURYEA,PA,41.34,-75.75
18643,PITTSTON,PA,41.32,-75.78
18644,WYOMING,PA,41.30,-75.84
17081,PLAINFIELD,PA,40.19,-77.42
17246,PLEASANT HALL,PA,40.02,-77.70
18651,PLYMOUTH,PA,41.24,-75.95
18347,POCONO LAKE,PA,41.11,-75.56
18348,POCONO LAKE PRESERVE,PA,41.11,-75.56
18349,POCONO MANOR,PA,41.03,-75.28
18350,POCONO PINES,PA,41.11,-75.45
18346,POCONO SUMMIT,PA,41.10,-75.42
17965,PORT CARBON,PA,40.69,-76.16
19549,PORT CLINTON,PA,40.58,-76.02
18351,PORTLAND,PA,40.91,-75.09
17082,PORT ROYAL,PA,40.53,-77.39
17864,PORT TREVORTON,PA,40.70,-76.91
17865,POTTS GROVE,PA,40.99,-76.79
17901,POTTSVILLE,PA,40.67,-76.20
17974,SELTZER,PA,40.69,-76.22
18454,POYNTELLE,PA,41.82,-75.42
18455,PRESTON PARK,PA,41.88,-75.35
18456,PROMPTON,PA,41.58,-75.32
18245,QUAKAKE,PA,40.84,-75.97
17566,QUARRYVILLE,PA,39.89,-76.16
17247,QUINCY,PA,39.80,-77.55
17355,RAILROAD,PA,39.76,-76.69
17763,RALSTON,PA,41.50,-76.94
18653,RANSOM,PA,41.39,-75.82
17966,RAVINE,PA,40.56,-76.33
19601,READING,PA,40.33,-75.92
19602,READING,PA,40.33,-75.92
19603,READING,PA,40.33,-75.92
19604,READING,PA,40.33,-75.92
19605,READING,PA,40.33,-75.92
19606,READING,PA,40.33,-75.92
19607,READING,PA,40.33,-75.92
19608,READING,PA,40.33,-75.92
19609,READING,PA,40.33,-75.92
19610,READING,PA,40.33,-75.92
19611,READING,PA,40.33,-75.92
19612,READING,PA,40.33,-75.92
17567,REAMSTOWN,PA,40.21,-76.11
17867,REBUCK,PA,40.72,-76.75
18073,PENNSBURG,PA,40.39,-75.49
18076,RED HILL,PA,40.37,-75.48
17356,RED LION,PA,39.89,-76.60
18352,REEDERS,PA,40.99,-75.27
17084,REEDSVILLE,PA,40.65,-77.60
17568,REFTON,PA,40.01,-76.24
19550,REHRERSBURG,PA,40.43,-76.25
17569,REINHOLDS,PA,40.27,-76.11
17764,RENOVO,PA,41.32,-77.74
17085,REXMONT,PA,40.28,-76.39
17570,RHEEMS,PA,40.12,-76.57
17086,RICHFIELD,PA,40.69,-77.12
17087,RICHLAND,PA,40.35,-76.25
18077,RIEGELSVILLE,PA,40.59,-75.19
17967,RINGTOWN,PA,40.85,-76.23
17868,RIVERSIDE,PA,40.95,-76.63
17765,ROARING BRANCH,PA,41.55,-76.89
19551,ROBESONIA,PA,40.34,-76.14
18246,ROCK GLEN,PA,40.96,-76.18
17249,ROCKHILL FURNACE,PA,40.24,-77.90
18837,ROME,PA,41.85,-76.34
17572,RONKS,PA,40.01,-76.16
17358,ROSSVILLE,PA,40.07,-76.92
17250,ROUZERVILLE,PA,39.73,-77.52
18457,ROWLAND,PA,41.47,-75.04
17251,ROXBURY,PA,40.09,-77.67
16943,SABINSVILLE,PA,41.84,-77.54
17968,SACRAMENTO,PA,40.64,-76.61
17970,SAINT CLAIR,PA,40.72,-76.19
18247,SAINT JOHNS,PA,41.03,-75.98
17252,SAINT THOMAS,PA,39.92,-77.80
17253,SALTILLO,PA,40.21,-78.00
18353,SAYLORSBURG,PA,40.90,-75.36
18840,SAYRE,PA,41.97,-76.51
17088,SCHAEFFERSTOWN,PA,40.29,-76.29
18078,SCHNECKSVILLE,PA,40.67,-75.61
17972,SCHUYLKILL HAVEN,PA,40.62,-76.17
18354,SCIOTA,PA,40.92,-75.28
17254,SCOTLAND,PA,39.96,-77.59
18355,SCOTRUN,PA,41.07,-75.33
18501,SCRANTON,PA,41.40,-75.66
18502,SCRANTON,PA,41.40,-75.66
18503,SCRANTON,PA,41.40,-75.66
18504,SCRANTON,PA,41.40,-75.66
18505,SCRANTON,PA,41.40,-75.66
18507,MOOSIC,PA,41.35,-75.72
18508,SCRANTON,PA,41.40,-75.66
18509,SCRANTON,PA,41.40,-75.66
18510,SCRANTON,PA,41.40,-75.66
18512,SCRANTON,PA,41.40,-75.66
18515,SCRANTON,PA,41.40,-75.66
18517,TAYLOR,PA,41.39,-75.71
18518,OLD FORGE,PA,41.37,-75.73
18519,SCRANTON,PA,41.47,-75.62
18540,SCRANTON,PA,41.40,-75.66
18577,SCRANTON,PA,41.40,-75.66
17870,SELINSGROVE,PA,40.80,-76.86
17360,SEVEN VALLEYS,PA,39.85,-76.76
17255,SHADE GAP,PA,40.18,-77.86
17256,SHADY GROVE,PA,39.77,-77.68
17866,COAL TOWNSHIP,PA,40.78,-76.54
17872,SHAMOKIN,PA,40.78,-76.55
17876,SHAMOKIN DAM,PA,40.85,-76.82
19554,SHARTLESVILLE,PA,40.44,-76.11
18654,SHAWANESE,PA,41.36,-76.03
18356,SHAWNEE ON DELAWARE,PA,41.08,-75.13
17976,SHENANDOAH,PA,40.81,-76.20
18248,SHEPPTON,PA,40.90,-76.11
17090,SHERMANS DALE,PA,40.33,-77.19
18655,SHICKSHINNY,PA,41.15,-76.15
17257,SHIPPENSBURG,PA,40.04,-77.52
17260,SHIRLEYSBURG,PA,40.29,-77.87
19555,SHOEMAKERSVILLE,PA,40.49,-75.96
18458,SHOHOLA,PA,41.47,-74.91
17361,SHREWSBURY,PA,39.77,-76.68
17768,SHUNK,PA,41.56,-76.76
17575,SILVER SPRING,PA,40.06,-76.43
18357,SKYTOP,PA,41.21,-75.21
18079,SLATEDALE,PA,40.73,-75.63
17769,SLATE RUN,PA,41.47,-77.49
18080,SLATINGTON,PA,40.75,-75.61
17576,SMOKETOWN,PA,40.04,-76.21
18459,SOUTH CANAAN,PA,41.50,-75.41
18842,SOUTH GIBSON,PA,41.73,-75.63
18843,SOUTH MONTROSE,PA,41.79,-75.89
17261,SOUTH MOUNTAIN,PA,39.83,-77.49
18460,SOUTH STERLING,PA,41.26,-75.34
17978,SPRING GLEN,PA,40.63,-76.64
17354,PORTERS SIDELING,PA,39.85,-76.88
17362,SPRING GROVE,PA,39.88,-76.86
17262,SPRING RUN,PA,40.15,-77.71
18081,SPRINGTOWN,PA,40.55,-75.28
18844,SPRINGVILLE,PA,41.69,-75.91
18461,STARLIGHT,PA,41.90,-75.33
18462,STARRUCCA,PA,41.90,-75.46
17263,STATE LINE,PA,39.73,-77.71
18463,STERLING,PA,41.34,-75.39
17578,STEVENS,PA,40.23,-76.18
18845,STEVENSVILLE,PA,41.76,-76.17
17363,STEWARTSTOWN,PA,39.75,-76.59
18083,STOCKERTOWN,PA,40.75,-75.26
17579,STRASBURG,PA,39.98,-76.18
19559,STRAUSSTOWN,PA,40.49,-76.18
18360,STROUDSBURG,PA,40.98,-75.19
18249,SUGARLOAF,PA,40.99,-76.08
18846,SUGAR RUN,PA,41.64,-76.24
17093,SUMMERDALE,PA,40.29,-76.95
18250,SUMMIT HILL,PA,40.82,-75.84
17979,SUMMIT STATION,PA,40.58,-76.22
18084,SUMNEYTOWN,PA,40.31,-75.50
17801,SUNBURY,PA,40.86,-76.78
17877,SNYDERTOWN,PA,40.87,-76.67
18847,SUSQUEHANNA,PA,41.94,-75.60
18656,SWEET VALLEY,PA,41.28,-76.15
17880,SWENGEL,PA,40.94,-77.07
18370,SWIFTWATER,PA,41.08,-75.36
18251,SYBERTSVILLE,PA,40.99,-76.08
16945,SYLVANIA,PA,41.80,-76.85
18464,TAFTON,PA,41.40,-75.18
17580,TALMAGE,PA,40.12,-76.18
18252,TAMAQUA,PA,40.80,-75.93
18372,TANNERSVILLE,PA,41.04,-75.33
18085,TATAMY,PA,40.74,-75.25
19560,TEMPLE,PA,40.40,-75.92
17581,TERRE HILL,PA,40.15,-76.05
17364,THOMASVILLE,PA,39.92,-76.87
18465,THOMPSON,PA,41.86,-75.51
17094,THOMPSONTOWN,PA,40.56,-77.23
17264,THREE SPRINGS,PA,40.19,-77.98
16946,TIOGA,PA,41.90,-77.13
18466,TOBYHANNA,PA,41.18,-75.43
19562,TOPTON,PA,40.50,-75.70
18848,TOWANDA,PA,41.76,-76.44
17980,TOWER CITY,PA,40.58,-76.55
18086,TREICHLERS,PA,40.78,-75.53
17981,TREMONT,PA,40.62,-76.39
18254,TRESCKOW,PA,40.91,-75.96
17881,TREVORTON,PA,40.78,-76.67
18087,TREXLERTOWN,PA,40.56,-75.60
17771,TROUT RUN,PA,41.39,-77.08
17882,TROXELVILLE,PA,40.81,-77.20
16910,ALBA,PA,41.70,-76.82
16947,TROY,PA,41.78,-76.78
18657,TUNKHANNOCK,PA,41.53,-75.94
17772,TURBOTVILLE,PA,41.10,-76.76
17982,TUSCARORA,PA,40.76,-76.05
18469,TYLER HILL,PA,41.69,-75.10
18850,ULSTER,PA,41.84,-76.50
16948,ULYSSES,PA,41.90,-77.75
18470,UNION DALE,PA,41.71,-75.49
17774,UNITYVILLE,PA,41.24,-76.52
17265,UPPERSTRASBURG,PA,40.06,-77.76
17983,VALLEY VIEW,PA,39.94,-76.70
19564,VIRGINVILLE,PA,40.46,-75.81
17266,WALNUT BOTTOM,PA,40.09,-77.37
18088,WALNUTPORT,PA,40.75,-75.59
18660,WAPWALLOPEN,PA,41.06,-76.07
17267,WARFORDSBURG,PA,39.77,-78.20
18851,WARREN CENTER,PA,41.93,-76.18
17582,WASHINGTON BORO,PA,39.98,-76.43
17884,WASHINGTONVILLE,PA,41.05,-76.67
17776,WATERVILLE,PA,41.32,-77.35
17777,WATSONTOWN,PA,41.08,-76.86
18471,WAVERLY,PA,41.52,-75.70
18472,WAYMART,PA,41.58,-75.40
17268,WAYNESBORO,PA,39.75,-77.58
18255,WEATHERLY,PA,40.94,-75.82
17885,WEIKERT,PA,40.86,-77.28
16901,WELLSBORO,PA,41.74,-77.30
17365,WELLSVILLE,PA,40.05,-76.94
19565,WERNERSVILLE,PA,40.33,-76.08
16927,HARRISON VALLEY,PA,41.92,-77.67
16950,WESTFIELD,PA,41.91,-77.54
17856,NEW COLUMBIA,PA,41.04,-76.88
17886,WEST MILTON,PA,41.01,-76.80
18256,WESTON,PA,41.68,-76.50
17778,WESTPORT,PA,41.30,-77.84
17887,WHITE DEER,PA,41.05,-76.96
18052,WHITEHALL,PA,40.63,-75.48
18661,WHITE HAVEN,PA,41.06,-75.77
18473,WHITE MILLS,PA,41.52,-75.20
17097,WICONISCO,PA,40.57,-76.72
17888,WILBURTON,PA,40.81,-76.38
18602,BEAR CREEK,PA,41.18,-75.76
18701,WILKES BARRE,PA,41.24,-75.87
18702,WILKES BARRE,PA,41.24,-75.87
18703,WILKES BARRE,PA,41.24,-75.87
18704,KINGSTON,PA,41.26,-75.88
18705,WILKES BARRE,PA,41.24,-75.87
18706,WILKES BARRE,PA,41.24,-75.87
18707,MOUNTAIN TOP,PA,41.16,-75.90
18708,SHAVERTOWN,PA,41.31,-75.95
18709,LUZERNE,PA,41.28,-75.89
18710,WILKES BARRE,PA,41.24,-75.87
18711,WILKES BARRE,PA,41.24,-75.87
18762,WILKES BARRE,PA,41.24,-75.87
18764,WILKES BARRE,PA,41.24,-75.87
18765,WILKES BARRE,PA,41.24,-75.87
18766,WILKES BARRE,PA,41.24,-75.87
18767,WILKES BARRE,PA,41.24,-75.87
18769,WILKES BARRE,PA,41.24,-75.87
18773,WILKES BARRE,PA,41.24,-75.87
17701,WILLIAMSPORT,PA,41.23,-77.03
17702,WILLIAMSPORT,PA,41.23,-77.03
17703,WILLIAMSPORT,PA,41.23,-77.03
17705,WILLIAMSPORT,PA,41.23,-77.03
17098,WILLIAMSTOWN,PA,40.58,-76.61
17271,WILLOW HILL,PA,40.11,-77.77
17583,WEST WILLOW,PA,39.89,-76.32
17584,WILLOW STREET,PA,39.98,-76.27
18091,WIND GAP,PA,40.84,-75.29
17366,WINDSOR,PA,39.91,-76.58
17889,WINFIELD,PA,40.90,-76.87
17585,WITMER,PA,40.01,-76.24
19567,WOMELSDORF,PA,40.36,-76.18
17779,WOOLRICH,PA,41.19,-77.33
17368,WRIGHTSVILLE,PA,40.02,-76.53
18853,WYALUSING,PA,41.66,-76.26
18854,WYSOX,PA,41.77,-76.39
17099,YEAGERTOWN,PA,40.64,-77.58
17315,DOVER,PA,40.00,-76.84
17401,YORK,PA,39.96,-76.73
17402,YORK,PA,39.96,-76.73
17403,YORK,PA,39.96,-76.73
17404,YORK,PA,39.96,-76.73
17405,YORK,PA,39.96,-76.73
17406,YORK,PA,39.96,-76.73
17407,YORK,PA,39.96,-76.73
17408,YORK,PA,39.95,-76.81
17415,YORK,PA,39.96,-76.73
17370,YORK HAVEN,PA,40.11,-76.71
17371,YORK NEW SALEM,PA,39.90,-76.79
17372,YORK SPRINGS,PA,40.00,-77.11
17985,ZION GROVE,PA,40.93,-76.25
18092,ZIONSVILLE,PA,40.47,-75.52
17272,ZULLINGER,PA,39.75,-77.52
19001,ABINGTON,PA,40.12,-75.12
19002,AMBLER,PA,40.15,-75.22
19420,ARCOLA,PA,40.18,-75.44
19003,ARDMORE,PA,40.00,-75.29
19310,ATGLEN,PA,39.94,-75.97
19311,AVONDALE,PA,39.82,-75.78
19004,BALA CYNWYD,PA,40.01,-75.22
18910,BEDMINSTER,PA,40.42,-75.17
19020,BENSALEM,PA,40.10,-74.93
19021,CROYDON,PA,40.09,-74.89
19312,BERWYN,PA,40.03,-75.44
19421,BIRCHRUNVILLE,PA,40.13,-75.63
18911,BLOOMING GLEN,PA,40.38,-75.28
19422,BLUE BELL,PA,40.14,-75.26
19424,BLUE BELL,PA,40.14,-75.26
19316,BRANDAMORE,PA,39.96,-75.82
19007,BRISTOL,PA,40.10,-74.85
19008,BROOMALL,PA,39.96,-75.35
19009,BRYN ATHYN,PA,40.13,-75.06
19010,BRYN MAWR,PA,40.02,-75.31
18912,BUCKINGHAM,PA,40.31,-75.06
18913,CARVERSVILLE,PA,40.39,-75.06
19423,CEDARS,PA,40.21,-75.36
19317,CHADDS FORD,PA,39.86,-75.59
18914,CHALFONT,PA,40.28,-75.20
19012,CHELTENHAM,PA,40.05,-75.10
19013,CHESTER,PA,39.84,-75.37
