School Code,School Name,School Address,City,Zip,State
210710,North County High School,10 First Avenue E,Glen Burnie,210612073,MD
210726,Patuxent High School,12485 Southern Connector Boulevard,Lusby,206572795,MD
210730,Dulaney High School,255 E Padonia Road,Timonium,210931299,MD
210745,Marriotts Ridge High School,12100 Woodford Drive,Marriottsvl,211041454,MD
210750,McDonogh School,8600 McDonogh Road,Owings Mills,211171009,MD
210755,Middletown High School,200 Schoolhouse Drive,Middletown,217697913,MD
210785,Southern Garrett High School,345 Oakland Drive,Oakland,215503216,MD
210799,Northern High School,2950 Chaneyville Road,Owings,207369665,MD
210804,Owings Mills High School,124 Tollgate Road,Owings Mills,211173350,MD
210805,Hereford High School,17301 York Road,Parkton,211209795,MD
210808,Chesapeake High School,4798 Mountain Road,Pasadena,211225899,MD
210811,Beth Tfiloh Community High School,3300 Old Court Road,Baltimore,212083316,MD
210823,Maurice Mcdonough High School,7165 Marshall Corner Road,Pomfret,206753047,MD
210825,Poolesville High School,17501 West Willard Road,Poolesville,208372006,MD
210825,Poolesville High School,17501 West Willard Road,Poolesville,208372006,MD
210839,Winston Churchill High School,11300 Gainsborough Road,Potomac,208543700,MD
210843,McLean School of Maryland,8224 Lochinver Lane,Potomac,208542798,MD
210865,North Harford High School,211 Pylesville Road,Pylesville,211321398,MD
210870,Franklin High School,12000 Reisterstown Road,Reisterstown,211363091,MD
210895,Rising Sun High School,100 Tiger Drive,North East,219011140,MD
210897,Parkdale High School,6001 Good Luck Road,Riverdale,207373599,MD
210904,Col Zadok Magruder High School,5939 Muncaster Mill Road,Rockville,208551799,MD
210909,Thomas Sprigg Wootton High School,2100 Wootton Parkway,Rockville,208503037,MD
210909,Thomas Sprigg Wootton High School,2100 Wootton Parkway,Rockville,208503037,MD
210910,Richard Montgomery High School,250 Richard Montgomery Drive,Rockville,208521147,MD
210912,Walter Johnson High School,6400 Rock Spring Drive,Bethesda,208141913,MD
210914,Rockville High School,2100 Baltimore Road,Rockville,208511297,MD
210925,St Michaels Middle High School,200 Seymour Avenue,St Michaels,216632932,MD
210928,James M Bennett High School,300 E College Avenue,Salisbury,218046492,MD
210930,Salisbury Christian School,807 Parker Rd.,Salisbury,218041936,MD
210933,Parkside High School,1015 Beaglin Park Drive,Salisbury,218049311,MD
210940,Sherwood High School,300 Olney-Sandy Spring Road,Sandy Spring,208601005,MD
210943,Severna Park Senior High School,60 Robinson Road,Severna Park,211462899,MD
210945,Severn School,201 Water Street,Severna Park,211464522,MD
210947,Northwood High School,919 University Boulevard W,Silver Spring,209011055,MD
210955,Bullis School,10601 Falls Road,Potomac,208544496,MD
210956,Melvin J Berman Hebrew Academy,13300 Arctic Avenue,Rockville,208533012,MD
210959,James Hubert Blake High School,300 Norwood Road,Silver Spring,209053800,MD
210963,Washington Christian Academy,16227 Batchellors Forest Road,Olney,208322627,MD
210965,Montgomery Blair High School,51 University Boulevard E,Silver Spring,209012451,MD
210968,Atholton High School,6520 Freetown Road,Columbia,210444099,MD
210969,Springbrook High School,201 Valley Brook Drive,Silver Spring,209042999,MD
210970,Smithsburg High School,66 N Main Street,Smithsburg,217839667,MD
210980,Charles Herbert Flowers High School,10001 Ardwick Ardmore Road,Springdale,207742640,MD
210980,Charles Herbert Flowers High School,10001 Ardwick Ardmore Road,Springdale,207742640,MD
210994,Kent Island High School,900 Love Point Road,Stevensville,216662120,MD
211025,George Washington Carver Center for Arts and Technology,938 York Road,Baltimore,212042513,MD
211030,Loyola Blakefield High School,500 Chestnut Avenue,Towson,212043789,MD
211035,Towson High School,69 Cedar Avenue,Towson,212867899,MD
211059,Westlake High School,3300 Middletown Road,Waldorf,206033705,MD
211061,"North Point High School for Science, Technology, and Industry",2500 Davis Road,Waldorf,206033857,MD
211067,Saint Charles High School,5305 Piney Church Road,Waldorf,206023191,MD
211083,Our Lady of Good Counsel High School,17301 Old Vic Boulevard,Olney,208321603,MD
211084,Carroll County Career and Technology Center,1229 Washington Road,Westminster,211575803,MD
211085,Wheaton High School,12401 Dalewood Drive,Silver Spring,20906,MD
211095,Kent County High School,25301 Lambs Meadow Road,Worton,216781924,MD
220000,Hoosac Valley Middle High School,125 Savoy Road,Cheshire,12259523,MA
220025,Andover High School,80 Shawsheen Road,Andover,18102910,MA
220030,Phillips Academy,180 Main Street,Andover,18104161,MA
220030,Phillips Academy,180 Main Street,Andover,18104161,MA
220030,Phillips Academy,180 Main Street,Andover,18104161,MA
220030,Phillips Academy,180 Main Street,Andover,18104161,MA
220030,Phillips Academy,180 Main Street,Andover,18104161,MA
220030,Phillips Academy,180 Main Street,Andover,18104161,MA
220030,Phillips Academy,180 Main Street,Andover,18104161,MA
220033,Arlington High School,869 Massachusetts Avenue,Arlington,24764799,MA
220050,Cushing Academy,39 School Street,Ashburnham,14301500,MA
220073,Attleboro High School,100 Rathbun Willard Drive,Attleboro,27032798,MA
220077,Bishop Feehan High School,70 Holcott Drive,Attleboro,27031097,MA
220085,Auburn High School,99 Auburn Street,Auburn,15012485,MA
220105,Quabbin Regional High School,800 South Street,Barre,10058906,MA
220123,Belmont High School,221 Concord Avenue,Belmont,24783047,MA
220155,Billerica Memorial High School,35 River Street,Billerica,18211890,MA
220163,Notre Dame Academy,1073 Main Street,Hingham,20433996,MA
220180,Boston College High School,150 William T Morrissey Boulevard,Boston,21253391,MA
220180,Boston College High School,150 William T Morrissey Boulevard,Boston,21253391,MA
220185,Boston Latin School,78 Avenue Louis Pasteur,Boston,21155791,MA
220222,Commonwealth School,151 Commonwealth Avenue,Boston,21162316,MA
220235,East Boston High School,86 White Street,East Boston,21281341,MA
220303,Boston Trinity Academy,17 Hale Street,Hyde Park,21361519,MA
220345,Roxbury Latin School,101 Saint Theresa Avenue,West Roxbury,21323496,MA
220420,Braintree High School,128 Town Street,Braintree,21845365,MA
220425,Thayer Academy,745 Washington Street,Braintree,21845798,MA
220470,Burlington High School,123 Cambridge Street,Burlington,18033798,MA
220475,Buckingham Browne Nichols High School,80 Gerrys Landing Road,Cambridge,21385595,MA
220475,Buckingham Browne Nichols High School,80 Gerrys Landing Road,Cambridge,21385595,MA
220493,Cambridge Rindge And Latin High School,459 Broadway,Cambridge,21384192,MA
220563,Bay Path Regional Vocational Technical High School,57 Old Muggett Hill Road,Charlton,15071363,MA
220575,Chelmsford High School,200 Richardson Road,N Chelmsford,18632396,MA
220611,Chicopee Comprehensive High School,617 Montgomery Street,Chicopee,10201634,MA
220650,Middlesex School,1400 Lowell Road,Concord,17425255,MA
220665,St John's Preparatory High School,72 Spring Street,Danvers,19231545,MA
220668,Tecca Commonwealth Virtual School,141 Mansion Drive Suite 300,East Walpole,20321198,MA
220675,Dedham High School,140 Whiting Avenue,Dedham,20263199,MA
220680,Noble and Greenough School,10 Campus Drive,Dedham,20264041,MA
220685,Deerfield Academy,7 Boyden Lane,Deerfield,13425002,MA
220685,Deerfield Academy,7 Boyden Lane,Deerfield,13425002,MA
220698,Shepherd Hill Regional High School,68 Dudley-Oxford Road,Dudley,15716116,MA
220698,Shepherd Hill Regional High School,68 Dudley-Oxford Road,Dudley,15716116,MA
220700,Duxbury High School,71 Alden Street,Duxbury,23323878,MA
220725,Williston Northampton School,19 Payson Avenue,Easthampton,10272246,MA
220727,East Longmeadow High School,180 Maple Street,E Longmeadow,10282788,MA
220730,Northfield Mount Hermon High School,1 Lamplighter Way,Mount Hermon,13549637,MA
220745,Weymouth High School,1 Wildcat Way,Weymouth,21902664,MA
220764,Pioneer Charter School of Science,51 Summer Street #59,Everett,21493741,MA
220767,Pioneer Charter School of Science II,97 Main Street,Saugus,19063334,MA
220785,B M C Durfee High School,360 Elsbree Street,Fall River,27207298,MA
220841,Foxborough Regional Charter School,131 Central Street,Foxborough,20352458,MA
220842,Framingham High School,115 A Street,Framingham,17014195,MA
220842,Framingham High School,115 A Street,Framingham,17014195,MA
220860,Franklin High School,218 Oak Street,Franklin,20381875,MA
220878,Gloucester High School,32 Leslie O Johnson Road,Gloucester,19302595,MA
220895,Grafton High School,24 Providence Road,Grafton,15191178,MA
220930,Groton School,282 Farmers Row,Groton,14501848,MA
220985,Haverhill High School,137 Monument Street,Haverhill,18322597,MA
221015,Holliston High School,370 Hollis Street,Holliston,17461199,MA
221080,Barnstable High School,744 W Main Street,Hyannis,26013495,MA
221095,Ipswich High School,134 High Street,Ipswich,19381295,MA
221105,Silver Lake Regional High School,260 Pembroke Street,Kingston,23641098,MA
221115,Central Catholic High School,300 Hampshire Street,Lawrence,18413697,MA
221145,Lee Middle High School,300 Greylock Street,Lee,12381398,MA
221190,Lexington High School,251 Waltham Street,Lexington,24214999,MA
221191,Minuteman Regional High School,758 Marrett Road,Lexington,24217313,MA
221198,Longmeadow High School,95 Grassy Gutter Road,Longmeadow,11062087,MA
221218,Lowell High School,50 Father Morissette Boulevard,Lowell,18521037,MA
221275,Saint Mary Junior-Senior High School,35 Tremont Street,Lynn,19024491,MA
221290,Malden Catholic High School,99 Crystal Street,Malden,21485994,MA
221305,Malden High School,77 Salem Street,Malden,21485289,MA
221315,Manchester Essex Regional Middle High School,36 Lincoln Street,Manchester,19441123,MA
221315,Manchester Essex Regional Middle High School,36 Lincoln Street,Manchester,19441123,MA
221335,Marlborough High School,431 Bolton Street,Marlborough,17523994,MA
221349,Advanced Math and Science Academy Charter School,201 Forest Street,Marlborough,17523012,MA
221350,Marshfield High School,167 Forest Street,Marshfield,20502383,MA
221365,Medford High School,489 Winthrop Street,Medford,21552393,MA
221385,Nipmuc Regional High School,90 Pleasant Street,Upton,15681453,MA
221440,Milton High School,25 Gile Road,Milton,21863123,MA
221475,Natick High School,15 West Street,Natick,17604396,MA
221485,Needham High School,609 Webster Street,Needham Hgts,24941196,MA
221493,New Bedford High School,230 Hathaway Boulevard,New Bedford,27402899,MA
221541,CATS Academy Boston,2001 Washington Street,Braintree,21848658,MA
221545,St Sebastian Middle High School,1191 Greendale Avenue,Needham,24924699,MA
221548,Newton South High School,140 Brandeis Road,Newton Centre,24592799,MA
221630,Algonquin Regional High School,79 Bartlett Street,Northborough,15322098,MA
221640,Dartmouth High School,555 Bakerville Road,S Dartmouth,27481157,MA
221650,Oliver Ames High School,100 Lothrop Street,North Easton,23562099,MA
221662,North Reading High School,189 Park Street,North Reading,18642399,MA
221683,Norwood High School,245 Nichols Street,Norwood,20622053,MA
221725,Peabody Veterans Memorial High School,485 Lowell Street,Peabody,19601392,MA
221741,Pembroke High School,80 Learning Lane,Pembroke,23593321,MA
221800,Quincy High School,100 Coddington Street,Quincy,21694528,MA
221818,Austin Preparatory School,101 Willow Street,Reading,18671599,MA
221832,Revere High School,101 School Street,Revere,21513099,MA
221842,Triton Regional High School,112 Elm Street,Byfield,19222899,MA
221890,Scituate High School,606 Chief Justice Cushing Highway,Scituate,20663299,MA
221895,Sharon High School,181 Pond Street,Sharon,20672084,MA
221947,Prospect Hill Academy Charter School High School,50 Essex Street 54,Cambridge,21392602,MA
221948,Somerville High School,81 Highland Avenue,Somerville,21431796,MA
221965,Saint Mark's School,25 Marlboro Road,Southborough,17721299,MA
221995,The Governors Academy,1 Elm Street,Byfield,19222734,MA
221995,The Governors Academy,1 Elm Street,Byfield,19222734,MA
222001,Southeastern Regional Vocational-Technical High School,250 Foundry Street,South Easton,23751780,MA
222005,South Hadley High School,153 Newton Street,South Hadley,10752394,MA
222010,Hamilton-Wenham Regional High School,775 Bay Road,S Hamilton,19821099,MA
222021,Dennis-Yarmouth Regional High School,210 Station Avenue,S Yarmouth,26643026,MA
222030,Springfield Central High School,1840 Roosevelt Avenue,Springfield,11092446,MA
222055,Roger L Putnam Vocational Technical Academy,1300 State St,Springfield,11092553,MA
222075,Stoughton High School,232 Pearl Street,Stoughton,20722397,MA
222075,Stoughton High School,232 Pearl Street,Stoughton,20722397,MA
222085,Tantasqua Regional High School,319 Brookfield Road,Fiskdale,15181099,MA
222105,Joseph Case High School,70 School Street,Swansea,27774599,MA
222123,Taunton High School,50 Williams Street,Taunton,27802747,MA
222147,Franklin County Technical School,82 Industrial Boulevard,Turners Falls,13761608,MA
222154,Blackstone Valley Regional Vocational-Technical High School,65 Pleasant Street,Upton,15681499,MA
222170,Wakefield Memorial High School,60 Farm Street,Wakefield,18803598,MA
222212,Waltham Senior High School,617 Lexington Street,Waltham,24523099,MA
222250,Watertown High School,50 Columbia Street,Watertown,24723493,MA
222255,Wayland High School,264 Old Connecticut Path,Wayland,17783198,MA
222275,Dana Hall School,45 Dana Road,Wellesley,24827043,MA
222285,Wellesley High School,50 Rice Street,Wellesley,24816007,MA
222285,Wellesley High School,50 Rice Street,Wellesley,24816007,MA
222297,Acton-Boxborough Regional High School,36 Charter Road,Acton,17202931,MA
222300,Westborough High School,90 W Main Street,Westborough,15812596,MA
222328,Westfield High School,177 Montgomery Road,Westfield,10851099,MA
222333,Nashoba Valley Technical High School,100 Littleton Road,Westford,18863194,MA
222335,Westford Academy,30 Patten Road,Westford,18862911,MA
222335,Westford Academy,30 Patten Road,Westford,18862911,MA
222342,Pentucket Regional Senior High School,24 Main Street,West Newbury,19851898,MA
222355,Weston High School,444 Wellesley Street,Weston,24932632,MA
222363,Catholic Memorial School,235 Baker Street,West Roxbury,21324395,MA
222375,Westwood High School,200 Nahatan Street,Westwood,20903699,MA
222378,Xaverian Brothers High School,800 Clapboardtree Street,Westwood,20901799,MA
222395,Whitman-Hanson Regional High School,600 Franklin Street,Whitman,23822597,MA
222428,Winchendon School,172 Ash Street,Winchendon,14751700,MA
222428,Winchendon School,172 Ash Street,Winchendon,14751700,MA
222440,Winchester High School,80 Skillings Road,Winchester,18902899,MA
222445,Winthrop High School,400 Main Street,Winthrop,21521632,MA
222480,Bancroft School,110 Shore Drive,Worcester,16053198,MA
222492,Doherty Memorial High School,299 Highland Street,Worcester,16022193,MA
222500,Holy Name Central Catholic High School,144 Granite Street,Worcester,16044501,MA
222505,North High School,140 Harrington Way,Worcester,16042100,MA
222545,Worcester Academy,81 Providence Street,Worcester,16044299,MA
222550,Worcester Technical High School,1 Skyline Drive,Worcester,16052885,MA
222562,King Philip Regional High School,201 Franklin Street,Wrentham,20931292,MA
230086,Huron High School,2727 Fuller Road,Ann Arbor,481052499,MI
230087,Greenhills School,850 Greenhills Drive,Ann Arbor,481052798,MI
230088,Pioneer High School,601 W Stadium Boulevard,Ann Arbor,481035898,MI
230089,Skyline High School,2552 N Maple Road,Ann Arbor,481032155,MI
230130,Avondale Senior High School,2800 Waukegan Street,Auburn Hills,483263261,MI
230232,Lenawee Intermediate School District TECH Center,1372 North Main Street,Adrian,492211724,MI
230327,Seaholm High School,2436 W Lincoln Street,Birmingham,480091898,MI
