School Code,School Name,City,State,
447517,Whitehouse High School,Whitehouse,TX,
447642,The Woodlands College Park High School,The Woodlands,TX,
447642,The Woodlands College Park High School,The Woodlands,TX,
447644,Woodlands Christian Academy,The Woodlands,TX,
450005,American Fork High School,American Fork,UT,
450058,American Preparatory Academy Draper III,Draper,UT,
450064,Juan Diego Catholic High School,Draper,UT,
450163,Layton High School,Layton,UT,
450250,Saint Joseph Catholic High School,Ogden,UT,
450283,Timpanogos High School,Orem,UT,
450290,Park City High School,Park City,UT,
450326,Timpview High School,Provo,UT,
450328,Waterford School,Sandy,UT,
450354,Pine View High School,Saint George,UT,
450362,Brighton High School,Salt Lake City,UT,
450375,Judge Memorial High School,Salt Lake City,UT,
450400,West High School,Salt Lake City,UT,
450401,Beehive Science and Technology Academy,Sandy,UT,
450408,Sky View High School,SMITHFIELD,UT,
450640,Utah Connections Academy,Woods Cross,UT,
460030,Mount Anthony Union High School,Bennington,VT,
460030,Mount Anthony Union High School,Bennington,VT,
460135,Essex High School,Essex Junction,VT,
460135,Essex High School,Essex Junction,VT,
460255,Montpelier High School,Montpelier,VT,
460262,U-32 High School,Montpelier,VT,
460280,North Country Union High School,Newport,VT,
460377,Rutland High School,Rutland,VT,
460395,St Johnsbury Academy,Saint Johnsbury,VT,
460413,South Burlington High School,South Burlington,VT,
460520,Woodstock Union High School,Woodstock,VT,
470006,BASIS Independent McLean,Mclean,VA,
470019,Bishop Ireton High School,Alexandria,VA,
470021,John Champe High School,Aldie,VA,
470026,West Potomac High School,Alexandria,VA,
470028,Hayfield Secondary School,Alexandria,VA,
470051,T C Williams High School,Alexandria,VA,
470054,Thomas Jefferson High School for Science and Technology,Alexandria,VA,
470054,Thomas Jefferson High School for Science and Technology,Alexandria,VA,
470054,Thomas Jefferson High School for Science and Technology,Alexandria,VA,
470061,Briar Woods High School,Ashburn,VA,
470064,Riverside High School,Leesburg,VA,
470103,Bishop O'Connell High School,Arlington,VA,
470120,Wakefield High School,Arlington,VA,
470125,Washington-Lee High School,Arlington,VA,
470125,Washington-Lee High School,Arlington,VA,
470125,Washington-Lee High School,Arlington,VA,
470132,Department of Defense Education Activity Virtual High School,Quantico,VA,
470135,Broad Run High School,Ashburn,VA,
470139,Stone Bridge High School,Ashburn,VA,
470140,Rock Ridge High School,Ashburn,VA,
470148,Patrick Henry High School,Ashland,VA,
470225,Blacksburg High School,BLACKSBURG ,VA,
470325,Broadway High School,Broadway,VA,
470345,Parry McCluer High School,Buena Vista,VA,
470353,Lake Braddock Secondary School,Burke,VA,
470390,Fluvanna County High School,Palmyra,VA,
470402,Chantilly High School,Chantilly,VA,
470406,Westfield High School,Chantilly,VA,
470420,Albemarle High School,Charlottesville,VA,
470423,Charlottesville High School,Charlottesville,VA,
470462,Hickory High School,Chesapeake,VA,
470479,Western Branch High School,Chesapeake,VA,
470479,Western Branch High School,Chesapeake,VA,
470485,Thomas Dale High School,Chester,VA,
470486,Lloyd C Bird High School,Chesterfield,VA,
470503,Cosby High School,Midlothian,VA,
470549,Centreville High School,Clifton,VA,
470627,Western Albemarle High School,Crozet,VA,
470677,Turner Ashby High School,Bridgewater,VA,
470785,Fairfax High School,Fairfax,VA,
470788,Woodson High School,Fairfax,VA,
470792,Falls Church High School,Falls Church,VA,
470795,George Mason High School,Falls Church,VA,
470800,Stafford High School,Falmouth,VA,
470801,Paul VI Catholic High School,Fairfax,VA,
470801,Paul VI Catholic High School,Fairfax,VA,
470801,Paul VI Catholic High School,Fairfax,VA,
470835,Shenandoah Valley Governor's School,Fishersville,VA,
470853,Jefferson Forest High School,Forest,VA,
470952,Deep Run High School,Glen Allen,VA,
470985,The Madeira School,McLean,VA,
471028,Kecoughtan High School,Hampton,VA,
471065,Herndon High School,Herndon,VA,
471069,Battlefield High School,Haymarket,VA,
471069,Battlefield High School,Haymarket,VA,
471180,King George High School,King George,VA,
471227,Heritage High School,Leesburg,VA,
471230,Loudoun County High School,Leesburg,VA,
471232,Tuscarora High School,Leesburg,VA,
471251,South County High School,Lorton,VA,
471295,E C Glass High School,Lynchburg,VA,
471295,E C Glass High School,Lynchburg,VA,
471315,Princess Anne High School,Virginia Beach,VA,
471345,Osbourn Park Senior High School,Manassas,VA,
471393,Langley High School,McLean,VA,
471395,McLean High School,McLean,VA,
471395,McLean High School,McLean,VA,
471396,The Potomac School,McLean,VA,
471396,The Potomac School,McLean,VA,
471416,Hanover High School,Mechanicsville,VA,
471427,Middleburg Academy,Middleburg,VA,
471429,Clover Hill High School,Midlothian,VA,
471445,Louisa County High School,Mineral,VA,
471450,Staunton River High School,Moneta,VA,
471561,Kettle Run High School,Nokesville,VA,
471562,Patriot High School,Nokesville,VA,
471585,Granby High School,Norfolk,VA,
471600,Maury High School,Norfolk,VA,
471620,Norview High School,Norfolk,VA,
471648,Flint Hill School,Oakton,VA,
471715,Spotswood High School,Penn Laird,VA,
471720,Matoaca High School,Chesterfield,VA,
471785,Powhatan High School,Powhatan,VA,
471803,Loudoun Valley High School,Purcellville,VA,
471804,Woodgrove High School,Purcellville,VA,
471872,Mills Godwin High School,Henrico,VA,
471873,Monacan High School,North Chesterfield,VA,
471890,Saint Christopher's School,Richmond,VA,
471933,Cave Spring High School,Roanoke,VA,
471942,Northside High School,Roanoke,VA,
471943,Patrick Henry High School,Roanoke,VA,
471951,Hidden Valley High School,Roanoke,VA,
471985,Franklin County High School,Rocky Mount,VA,
472110,Freedom High School,South Riding,VA,
472110,Freedom High School,South Riding,VA,
472110,Freedom High School,South Riding,VA,
472131,Massaponax High School,Fredericksburg,VA,
472140,West Springfield High School,Springfield,VA,
472142,Brooke Point High School,Stafford,VA,
472144,Colonial Forge High School,Stafford,VA,
472171,Park View High School,Sterling,VA,
472176,Potomac Falls High School,Potomac Falls,VA,
472178,Dominion High School,Sterling,VA,
472273,Landstown High School,Virginia Beach,VA,
472278,James Madison High School,Vienna,VA,
472279,Oakton High School,Vienna,VA,
472280,William Byrd High School,Vinton,VA,
472287,Floyd E Kellam High School,VIRGINIA BEACH,VA,
472289,Frank W Cox High School,Virginia Beach,VA,
472290,First Colonial High School,Virginia Beach,VA,
472305,Fauquier High School,Warrenton,VA,
472306,Salem High School,Virginia Beach,VA,
472308,Ocean Lakes High School,Virginia Beach,VA,
472464,Potomac Senior High School,Dumfries,VA,
472468,Forest Park High School,Woodbridge,VA,
472468,Forest Park High School,Woodbridge,VA,
472469,Freedom High School,Woodbridge,VA,
472475,Massanutten Military Academy,Woodstock,VA,
480025,Anacortes High School,Anacortes,WA,
480044,Auburn Mountainview High School,Auburn,WA,
480046,Auburn Riverside High School,Auburn,WA,
480055,Auburn High School,Auburn,WA,
480067,Eastside Catholic High School,Sammamish,WA,
480068,International School,Bellevue,WA,
480069,Interlake High School,Bellevue,WA,
480071,Newport High School,Bellevue,WA,
480072,Sammamish High School,Bellevue,WA,
480073,Overlake School,Redmond,WA,
480083,Sehome High School,Bellingham,WA,
480094,Bellingham High School,Bellingham,WA,
480115,Bridgeport High School,Bridgeport,WA,
480131,Puget Sound Skills Center,Burien,WA,
480135,Vashon Island High School,Vashon,WA,
480139,Union High School,Camas,WA,
480140,Camas High School,Camas,WA,
480145,Cedarcrest High School,Duvall,WA,
480185,Cheney High School,Cheney,WA,
480342,Meadowdale Senior High School,Lynnwood,WA,
480342,Meadowdale Senior High School,Lynnwood,WA,
480343,Mountlake Terrace High School,Mountlake Ter,WA,
480383,Cascade Senior High School,Everett,WA,
480385,Everett High School,Everett,WA,
480391,Archbishop Murphy High School,Everett,WA,
480420,Peninsula High School,GIG HARBOR,WA,
480421,Gig Harbor High School,Gig Harbor,WA,
480442,Graham-Kapowsin High School,Graham,WA,
480500,Issaquah High School,Issaquah,WA,
480502,Liberty High School,Renton,WA,
480524,Kamiakin High School,Kennewick,WA,
480536,Kentridge Senior High School,Kent,WA,
480536,Kentridge Senior High School,Kent,WA,
480539,Kentwood Senior High School,Covington,WA,
480543,Juanita High School,Kirkland,WA,
480548,Eastlake High School,Sammamish,WA,
480554,Kingston High School,Kingston,WA,
480649,Lynnwood High School,Bothell,WA,
480665,Tahoma Senior High School,Covington,WA,
480684,Marysville Arts & Technology High School,Tulalip,WA,
480698,Mercer Island High School,Mercer Island,WA,
480701,Yellow Wood Academy,Mercer Island,WA,
480702,Privett Academy,MERCER ISLAND,WA,
480711,Henry M Jackson High School,Mill Creek,WA,
480711,Henry M Jackson High School,Mill Creek,WA,
480725,Monroe High School,Monroe,WA,
480758,Kamiak High School,Mukilteo,WA,
480797,Mount Si High School,Snoqualmie,WA,
480810,Oak Harbor High School,Oak Harbor,WA,
480827,Avanti High School,Olympia,WA,
480835,Olympia High School,Olympia,WA,
480900,Port Angeles High School,Port Angeles,WA,
480910,South Kitsap High School,Port Orchard,WA,
480920,North Kitsap High School,Poulsbo,WA,
480946,Pierce County Skill Center,Puyallup,WA,
480971,WaNIC Skills Center,Kirkland,WA,
480976,Tesla Stem High School,Redmond,WA,
480978,Redmond High School,Redmond,WA,
480987,Hazen High School,Renton,WA,
481000,Richland High School,Richland,WA,
481002,Hanford High School,Richland,WA,
481010,Lind-Ritzville High School,Ritzville,WA,
481045,Ballard High School,Seattle,WA,
481050,Bishop Blanchet High School,Seattle,WA,
481055,Cleveland Stem High School,Seattle,WA,
481075,Foster High School,Tukwila,WA,
481100,Holy Names Academy,Seattle,WA,
481100,Holy Names Academy,Seattle,WA,
481112,Ingraham High School,Seattle,WA,
481115,Garfield High School,Seattle,WA,
481128,Nathan Hale High School,Seattle,WA,
481140,Roosevelt High School,Seattle,WA,
481160,Seattle Preparatory School,Seattle,WA,
481163,Shorecrest High School,Shoreline,WA,
481165,West Seattle High School,Seattle,WA,
481175,Sedro Woolley High School,Sedro Woolley,WA,
481195,Central Kitsap High School,Silverdale,WA,
481196,Klahowya Secondary School,Silverdale,WA,
481197,Olympic High School,Bremerton,WA,
481222,Emerald Ridge High School,South Hill,WA,
481243,Spokane Virtual Learning,Spokane,WA,
481258,Joel E Ferris High School,Spokane,WA,
481260,John Rogers High School,Spokane,WA,
481265,Lewis and Clark High School,Spokane,WA,
481291,Spokane Valley Tech,Spokane Valley,WA,
481368,Charles Wright Academy,Tacoma,WA,
481382,Curtis Senior High School,University Place,WA,
481391,Tacoma Science and Math Institute,Tacoma,WA,
481442,New Market Skills Center,Tumwater,WA,
481443,Tumwater High School,Tumwater,WA,
481462,Kings Way Christian High School,Vancouver,WA,
481465,Evergreen High School,Vancouver,WA,
481471,Seton Catholic College Preparatory High School,Vancouver,WA,
481477,Mountain View High School,Vancouver,WA,
481489,Skyview High School,Vancouver,WA,
481535,Wenatchee High School,Wenatchee,WA,
481580,Bainbridge High School,Bainbridge Island,WA,
481592,The Bear Creek School,Redmond,WA,
481598,Woodinville High School,Woodinville,WA,
490165,Buckhannon-Upshur High School,Buckhannon,WV,
490205,Charleston Catholic High School,Charleston,WV,
490217,George Washington High School,Charleston,WV,
490360,Elkins High School,Elkins,WV,
490655,Tug Valley High School,Williamson,WV,
490794,Mingo Central Comprehensive High School,Delbarton,WV,
490875,Morgantown High School,Morgantown,WV,
490880,University High School,Morgantown,WV,
500170,Wayland Academy,Beaver Dam,WI,
500281,Brookfield East High School,Brookfield,WI,
500282,Brookfield Central High School,Brookfield,WI,
500370,Cedarburg High School,Cedarburg,WI,
500525,De Pere High School,De Pere,WI,
500565,East Troy High School,East Troy,WI,
500585,Edgerton Senior High School,Edgerton,WI,
500600,Elkhorn Area High School,Elkhorn,WI,
500650,Fennimore Middle High School,Fennimore,WI,
500660,Gibraltar High School,Fish Creek,WI,
500660,Gibraltar High School,Fish Creek,WI,
500690,Fort Atkinson High School,Ft Atkinson,WI,
500770,Grafton Senior High School,Grafton,WI,
500787,Bay Port High School,Green Bay,WI,
500787,Bay Port High School,Green Bay,WI,
500795,Preble High School,Green Bay,WI,
500951,Kettle Moraine Lutheran High School,Jackson,WI,
500953,Parker High School,Janesville,WI,
500955,Joseph A Craig High School,Janesville,WI,
501140,Luxemburg Casco High School,Luxemburg,WI,
501157,James Madison Memorial High School,Madison,WI,
501160,Monona Grove High School,Monona,WI,
501165,West High School,Madison,WI,
501165,West High School,Madison,WI,
501230,Marshfield High School,Marshfield,WI,
501269,Wisconsin Virtual Academy,Mc Farland,WI,
501285,Menomonee Falls High School,Menomonee Falls,WI,
501320,Middleton High School,Middleton,WI,
501370,Marquette University High School,Milwaukee,WI,
501390,University School of Milwaukee,Milwaukee,WI,
501400,Nicolet High School,Glendale,WI,
501400,Nicolet High School,Glendale,WI,
501590,Mukwonago High School,Mukwonago,WI,
501607,Muskego High School,Muskego,WI,
501631,New Berlin Eisenhower Middle High School,New Berlin,WI,
501632,New Berlin West Middle High School,New Berlin,WI,
501635,New Glarus High School,New Glarus,WI,
501655,New Richmond Senior High School,New Richmond,WI,
501822,Lakeview Technology Academy,Pleasant Prairie,WI,
501845,Port Washington High School,Port Washington,WI,
501885,Sauk Prairie High School,Prairie Du Sac,WI,
502037,Saint Francis High School,Saint Francis,WI,
502080,Shawano Senior High School,Shawano,WI,
502085,South High School,Sheboygan,WI,
502130,Slinger High School,Slinger,WI,
502152,Oak Creek High School,Oak Creek,WI,
502330,Verona Area High School,Verona,WI,
502352,Kettle Moraine High School,Wales,WI,
502385,Catholic Memorial High School,Waukesha,WI,
502395,Waunakee High School,Waunakee,WI,
502417,Wausau West High School,Wausau,WI,
502445,West Allis Central High School,West Allis,WI,
502450,Nathan Hale High School,West Allis,WI,
502470,West De Pere High School,De Pere,WI,
502505,Dominican High School,Whitefish Bay,WI,
502525,Whitewater High School,Whitewater,WI,
510058,Kelly Walsh High School,Casper,WY,
510061,East High School,Cheyenne,WY,
510206,Wyoming Connections Academy,Cody,WY,
510425,Hot Springs County High School,Thermopolis,WY,
