school_id,school_code,SCHNAME,City,Zip,State
422454005081,391115,Upper Perkiomen High School,Pennsburg,180731733,PA
440001500488,400031,Blackstone Valley Prep High School,Cumberland,2864,RI
450090000108,410050,T L Hanna High School,Anderson,296212509,SC
450090000113,410055,Westside High School,Anderson,296252616,SC
450117000177,410830,Goose Creek High School,Goose Creek,294454599,SC
450144000265,410428,R B Stall High School,N Charleston,294188559,SC
450144000548,410420,West Ashley High School,Charleston,294145851,SC
450231000573,411985,Travelers Rest High School,Travelers Rst,296902245,SC
450249001037,411313,Academy for Technology and Academics,Conway,295265761,SC
450261000701,411275,Laurens District 55 High School,Laurens,293606109,SC
450321000873,411550,Orangeburg Wilkinson High School,Orangeburg,291181495,SC
450390101590,411001,Royal Live Oaks Academy of the Arts and Sciences,Hardeeville,299274845,SC
462241000192,420395,Estelline High School,Estelline,572340306,SD
466627000600,421178,Lincoln High School,Sioux Falls,571055199,SD
466627000610,421185,Washington High School,Sioux Falls,571105752,SD
467602000709,421375,Warner High School,WARNER ,574798401,SD
470014801093,431433,Kingsbury High School,Memphis,381221599,TN
470014801130,431458,Overton High School,Memphis,381177099,TN
470014801142,431461,Ridgeway High School,Memphis,381196399,TN
470014801166,431507,Trezevant High School,Memphis,381276899,TN
470014801176,431509,Westwood High School,Memphis,381095699,TN
470014802045,431424,Memphis Academy of Science and Engineering,Memphis,381047229,TN
470014802080,430452,Cordova High School,Cordova,380165310,TN
470120000371,430666,Fayetteville High School,Fayetteville,373343503,TN
470159000666,430290,Chattanooga High School Center for Creative Arts,Chattanooga,374052225,TN
470186000625,430250,Hickman County High School,Centerville,370331198,TN
470318001370,431743,Stratford STEM Magnet High School,Nashville,372164099,TN
470399001862,431062,Sullivan North High School,Kingsport,376605897,TN
470455001641,431179,Wilson Central High School,Lebanon,370908839,TN
480000600275,440260,Aspermont High School,Aspermont,795022028,TX
480020912693,443668,YES Prep Public Schools - Fifth Ward Campus,Houston,770204044,TX
480029212542,441844,Harmony Science Academy - Dallas,Dallas,752435412,TX
480029213199,442742,Harmony School of Innovation-Garland,Garland,750404000,TX
480144012917,442741,International Leadership Of Texas - Garland High School,Garland,75044,TX
480861000229,440235,Archer City High School,Archer City,76351,TX
481032000515,440670,Blanco High School,Blanco,78606,TX
481080000545,440748,Bonham High School,Bonham,754182854,TX
481305000803,441143,Newman Smith High School,Carrollton,750061620,TX
481317000817,442512,Castleberry High School,Fort Worth,761143953,TX
481323012181,441048,Cedar Hill Collegiate High School,Cedar Hill,751044925,TX
481575001142,441632,Crosby High School,Crosby,775326147,TX
481596001164,441660,Cuero High School,Cuero,779542199,TX
481623001331,441759,L G Pinkston High School,Dallas,752122499,TX
481686001459,441967,Desoto High School,DeSoto,751156099,TX
481739001497,442045,Donna High School,Donna,785370629,TX
481818001637,442145,Edinburg High School,Edinburg,785426586,TX
481830001683,442220,El Paso High School,El Paso,799024596,TX
481970008026,442501,South Hills High School,Fort Worth,761333317,TX
482025001983,442680,Galena Park High School,Galena Park,775473037,TX
482085002088,442845,Glen Rose High School,Glen Rose,760432129,TX
482307002345,443255,Hico High School,Hico,764576455,TX
482364002462,443366,Furr High School,Houston,770135217,TX
482364002503,443382,Jones Futures Academy,Houston,770332732,TX
482364002536,443360,Charles H Milby High School,Houston,770122732,TX
482364008815,443528,Cesar E Chavez High School,Houston,770173829,TX
482433002710,443550,Iraan High School,Iraan,79744,TX
482550002839,443787,Kennedale High School,Kennedale,760605848,TX
482613012880,444019,Thelma R Salinas STEM Early College High School,LA JOYA,785604010,TX
482733003076,444145,Lexington High School,Lexington,789479665,TX
482892011022,440263,Mansfield Timberview High School,Arlington,760024301,TX
482892011334,444459,Mansfield Legacy High School,Mansfield,760638038,TX
482901003274,444475,Marble Falls High School,Marble Falls,786544414,TX
483057003447,444740,Midland High School,Midland,797016198,TX
483064003463,447290,Midway High School,Waco,767126575,TX
483294003646,446132,Douglas MacArthur High School,San Antonio,782174597,TX
483294007513,446144,International School Of Americas,San Antonio,782133206,TX
483486011513,445512,Pharr - San Juan - Alamo Southwest High School,Pharr,785775849,TX
483525003989,445625,Port Isabel High School,Port Isabel,785782404,TX
483645004088,445788,Randolph High School,Universal Cty,781481217,TX
483715004181,442149,South Texas Business Education and Technology Academy,Edinburg,785395241,TX
483873004363,446235,Sam Houston High School,San Antonio,782201792,TX
483876004414,446285,San Augustine High School,San Augustine,759721102,TX
484347004941,447138,Robert E Lee High School,Tyler,757019699,TX
484567005190,447530,Whitewright High School,Whitewright,754912817,TX
490006000036,450010,Beaver High School,Beaver,847137713,UT
490009000043,450430,Bear River High School,Garland,843129797,UT
490018301475,450630,Vanguard Academy,Salt Lake Cty,841192031,UT
490042001338,450126,Herriman High School,Herriman,840965602,UT
490108000585,450440,Uintah High School,Vernal,840788207,UT
50003001405,42183,Nevada High School,Rosston,718580050,AR
500612000227,460300,Northfield Middle High School,Northfield,56631398,VT
50267000034,40090,Augusta High School,Augusta,720062523,AR
50900000627,41443,Parkview Arts and Science Magnet High School,Little Rock,722043332,AR
510060000223,471285,Brookville High School,Lynchburg,245022696,VA
510183000772,470765,Lee-Davis High School,Mechanicsvlle,231113699,VA
510183000776,470148,Patrick Henry High School,Ashland,230053152,VA
510225000928,472171,Park View High School,Sterling,201643799,VA
510240000988,471375,Martinsville High School,Martinsville,241121979,VA
510264001076,471553,Warwick High School,Newport News,236012399,VA
510313002458,472469,Freedom High School,Woodbridge,221914005,VA
510324002083,471857,Huguenot High School,Richmond,232251963,VA
510330001430,471943,Patrick Henry High School,Roanoke,240153599,VA
510333001476,472280,William Byrd High School,Vinton,241791314,VA
51182000899,42120,Prescott High School,Prescott,718572758,AR
51185000923,41430,Joe T Robinson High School,Little Rock,722234455,AR
51185000941,41872,Sylvan Hills High School,Sherwood,721202399,AR
530024002074,480037,Weston High School,Arlington,982238759,WA
530028000028,480040,Asotin High School,Asotin,99402,WA
530096000168,480155,Cashmere High School,Cashmere,988151249,WA
530129000233,480195,Chimacum High School,Chimacum,983257731,WA
530141003000,480589,Harrison Preparatory School,Lakewood,984993901,WA
530163000282,480235,Colville High School,Colville,991149246,WA
530270000418,481465,Evergreen High School,Vancouver,986847899,WA
530336000512,480460,Harrington High School,Harrington,991340204,WA
530396001840,480539,Kentwood Senior High School,Covington,980428248,WA
530447000709,480625,R A Long High School,Longview,986322798,WA
530492000749,480685,Mead Senior High School,Spokane,992182598,WA
530492003421,481305,Riverpoint Academy,Spokane,992181615,WA
530495000755,480690,Medical Lake High School,Medical Lake,990229003,WA
530502000770,481445,Liberty Bell Junior-Senior High School,Winthrop,988629713,WA
530549000827,480775,Napavine Junior-Senior High School,Napavine,985650357,WA
530708001055,480955,Quincy High School,Quincy,988481414,WA
530802001328,481210,Snohomish Senior High School,Snohomish,982902794,WA
530813001341,481075,Foster High School,Tukwila,981684198,WA
530825001386,481260,John Rogers High School,Spokane,992074299,WA
530861002998,480111,Bonney Lake High School,Bonney Lake,983917954,WA
530918001549,481382,Curtis Senior High School,University Pl,984662099,WA
530930001591,480135,Vashon Island High School,Vashon,980706135,WA
530957001625,481520,Washtucna High School,WASHTUCNA ,993719508,WA
531005001682,481600,Woodland High School,Woodland,986749369,WA
531014001716,481630,Yelm High School,Yelm,985979449,WA
540003000008,491020,Philip Barbour High School Complex,PHILIPPI,264160059,WV
540042000248,491115,Hampshire High School,Romney,267576317,WV
540054000338,491105,Ripley High School,Ripley,252711538,WV
540072001282,490400,North Marion High School,Farmington,265719717,WV
540090001485,490794,Mingo Central Comprehensive High School,Delbarton,256709529,WV
550051000073,500083,Ashland High School,Ashland,548063603,WI
550099000132,500175,Belleville High School,Belleville,535089361,WI
550243000267,500375,Cedar Grove-Belgium High School,Cedar Grove,530131641,WI
550321000361,500525,De Pere High School,De Pere,541153499,WI
550366000388,500520,Denmark High School,Denmark,542088000,WI
550582000644,500815,West High School,Green Bay,543032999,WI
550591002254,500820,Greendale Senior High School,Greendale,531292428,WI
550819000905,501115,Lodi High School,Lodi,535551446,WI
550867000992,501195,Marathon High School,Marathon,544489642,WI
550915001092,501305,Mercer High School,Mercer,545479181,WI
551365001797,502085,South High School,Sheboygan,530817200,WI
551578002025,502390,Waukesha South High School,Waukesha,531866637,WI
551626002117,502450,Nathan Hale High School,West Allis,532271017,WI
590012200016,30051,Rock Point Community School,Rock Point,86545,AZ
60142512419,54474,Magnolia Science Academy-Santa Ana,Santa Ana,927034102,CA
60243013184,54677,Hillcrest High School,Riverside,925035172,CA
60263000169,50090,Anaheim High School,Anaheim,928052499,CA
60285005724,50109,Deer Valley High School,Antioch,945318486,CA
60429000386,50240,Beaumont High School,Beaumont,922234484,CA
60750008311,50471,Carlsbad Seaside Academy,Carlsbad,92008,CA
60962000976,50651,Compton Senior High School,Compton,902203795,CA
60994001081,52678,Rancho Cotate High School,Rohnert Park,949282906,CA
61182001305,53099,Oak Grove High School,San Jose,951232099,CA
61212001364,50835,El Monte High School,El Monte,917313399,CA
61336013081,54757,Public Safety Academy-Fairfield Suisun,Fairfield,945331539,CA
61674010737,51231,Leadership Public School Hayward,Hayward,945454600,CA
61893013354,54815,Summit Public Schools Shasta,Daly City,94015,CA
61899002302,50710,John Swett High School,Crockett,945251498,CA
61932002325,51290,Kelseyville High School,Kelseyville,954518943,CA
62142011328,51498,Lennox Mathematics Science and Technology Academy,Lennox,903042316,CA
62223002658,51441,Lodi High School,Lodi,952423023,CA
62250002769,51505,Woodrow Wilson High School,Long Beach,908044390,CA
62271002965,51795,Susan Miller Dorsey High School,Los Angeles,900164707,CA
62271002970,51580,Eagle Rock High School,Los Angeles,900412899,CA
62271003209,51140,Narbonne High School,Harbor City,907101742,CA
62271003426,54015,Vaughn Next Century Learning Center,San Fernando,913402216,CA
62271007751,51540,Belmont High School,Los Angeles,900265890,CA
62271010517,51660,Los Angeles Leadership Academy High School,Los Angeles,900311937,CA
62271010840,54025,New Designs Charter School,Los Angeles,900072504,CA
62271012234,54249,Helen Bernstein High School,Hollywood,900288526,CA
62271012634,51214,Aspire Pacific Academy,Huntington Pk,902552606,CA
62271012869,54541,PUC Early College Academy For Leaders And Scholars,Los Angeles,900651267,CA
62271012895,54542,Cesar E Chavez Learning Academy:  Social Justice Humanitas Academy,San Fernando,913401817,CA
62271012971,51620,Diego Rivera Learning Complex - Public Service Community School,Los Angeles,900011133,CA
62271013040,54617,Academies Education & Empowerment At Carson High School,Carson,907454525,CA
62271013737,54826,Nava College Preparatory Academy,Los Angeles,900113301,CA
62271013775,54780,STEM Academy of Boyle Heights,Los Angeles,90023,CA
62361003577,51899,East Union High School,Manteca,953369218,CA
62448003660,51950,Mendocino High School,Mendocino,95460,CA
62466013098,54697,El Capitan High School,Merced,953408632,CA
62515003734,51986,Fred C Beyer High School,Modesto,953551399,CA
62580003869,53459,Moreno Valley High School,Moreno Valley,925533499,CA
62583011453,53906,Ann Sobrato High School,Morgan Hill,950372641,CA
62724004110,50683,Costa Mesa High School,Costa Mesa,926265599,CA
62778010350,52214,Nuview Bridge Early College High School,Nuevo,925679361,CA
62805004278,54768,Madison Park Business & Arts Academy,Oakland,946033520,CA
62805004305,52240,Oakland Technical High School,Oakland,946114612,CA
62805008676,52212,Life Academy High School,Oakland,946013124,CA
62805010729,53972,Oakland Military Institute College Preparatory Academy,Oakland,946083822,CA
62825004368,52249,Oceanside High School,Oceanside,920543066,CA
63021011848,54141,Heritage High School,Romoland,925853230,CA
63132004858,52505,Pomona High School,Pomona,917672499,CA
63132008730,52537,Village Academy High School,Pomona,917675865,CA
63315005156,52665,Poly High School,Riverside,925063399,CA
63315013103,54784,Riverside STEM Academy,Riverside,925074864,CA
63375005207,51357,Nogales High School,La Puente,917446199,CA
63384005247,52717,Hiram W Johnson High School,Sacramento,958203499,CA
63398005335,52746,North Salinas High School,Salinas,939062998,CA
63432005549,52891,Junipero Serra High School,San Diego,921242037,CA
63432011143,53209,San Diego High School of Business Leaders,San Diego,921014722,CA
63531012133,54150,Godinez Fundamental High School,Santa Ana,927043904,CA
63560006068,53398,Soquel High School,Soquel,950732299,CA
63639011981,53878,Summit Preparatory Charter High School,Redwood City,940633105,CA
63660011467,53912,University Preparatory School,Redding,960010337,CA
63753006342,53413,El Camino High School,S San Fran,940801297,CA
63879006523,51361,Redwood High School,Larkspur,949391536,CA
63898006540,53495,Temple City High School,Temple City,917801398,CA
64098006748,53647,Buena High School,Ventura,930034298,CA
64356007048,53820,Yucaipa High School,Yucaipa,923991998,CA
