Year,Day,Month,AverageTemperature,AverageTemperatureUncertainty,Country
2013,1,5,28.351,0.263,Federated States Of Micronesia
2013,1,6,27.819,0.304,Federated States Of Micronesia
2013,1,7,27.785,0.533,Federated States Of Micronesia
2013,1,8,27.825,0.561,Federated States Of Micronesia
1995,1,1,26.507,0.104,Fiji
1995,1,2,27.137,0.22,Fiji
1995,1,3,27.318,0.118,Fiji
1995,1,4,26.644,0.226,Fiji
1995,1,5,24.83,0.191,Fiji
1995,1,6,24.267,0.206,Fiji
1995,1,7,24.465,0.272,Fiji
1995,1,8,24.125,0.129,Fiji
1995,1,9,24.595,0.247,Fiji
1995,1,10,25.185,0.123,Fiji
1995,1,11,26.391,0.324,Fiji
1995,1,12,27.128,0.165,Fiji
1996,1,1,27.072,0.138,Fiji
1996,1,2,27.389,0.229,Fiji
1996,1,3,27.638,0.232,Fiji
1996,1,4,27.078,0.182,Fiji
1996,1,5,25.023,0.187,Fiji
1996,1,6,24.369,0.294,Fiji
1996,1,7,24.552,0.292,Fiji
1996,1,8,23.874,0.3,Fiji
1996,1,9,25.088,0.242,Fiji
1996,1,10,25.033,0.19,Fiji
1996,1,11,25.986,0.227,Fiji
1996,1,12,27.231,0.38,Fiji
1997,1,1,27.251,0.303,Fiji
1997,1,2,27.53,0.249,Fiji
1997,1,3,27.424,0.25,Fiji
1997,1,4,25.961,0.189,Fiji
1997,1,5,25.003,0.266,Fiji
1997,1,6,23.88,0.274,Fiji
1997,1,7,23.265,0.33,Fiji
1997,1,8,23.107,0.163,Fiji
1997,1,9,23.137,0.355,Fiji
1997,1,10,24.609,0.251,Fiji
1997,1,11,25.87,0.309,Fiji
1997,1,12,26.844,0.171,Fiji
1998,1,1,27.179,0.475,Fiji
1998,1,2,27.039,0.185,Fiji
1998,1,3,27.417,0.217,Fiji
1998,1,4,26.521,0.149,Fiji
1998,1,5,25.39,0.189,Fiji
1998,1,6,24.81,0.244,Fiji
1998,1,7,23.667,0.255,Fiji
1998,1,8,24.096,0.178,Fiji
1998,1,9,24.469,0.139,Fiji
1998,1,10,25.221,0.217,Fiji
1998,1,11,26.913,0.209,Fiji
1998,1,12,27.662,0.229,Fiji
1999,1,1,26.724,0.259,Fiji
1999,1,2,26.632,0.257,Fiji
1999,1,3,27.293,0.152,Fiji
1999,1,4,26.739,0.294,Fiji
1999,1,5,25.395,0.185,Fiji
1999,1,6,24.512,0.327,Fiji
1999,1,7,24.682,0.286,Fiji
1999,1,8,24.077,0.201,Fiji
1999,1,9,24.937,0.285,Fiji
1999,1,10,24.753,0.198,Fiji
1999,1,11,25.966,0.143,Fiji
1999,1,12,26.53,0.156,Fiji
2000,1,1,27.482,0.305,Fiji
2000,1,2,27.255,0.242,Fiji
2000,1,3,27.412,0.224,Fiji
2000,1,4,26.73,0.174,Fiji
2000,1,5,25.942,0.161,Fiji
2000,1,6,25.263,0.337,Fiji
2000,1,7,24.211,0.189,Fiji
2000,1,8,24.321,0.276,Fiji
2000,1,9,24.643,0.241,Fiji
2000,1,10,24.667,0.183,Fiji
2000,1,11,25.99,0.242,Fiji
2000,1,12,26.13,0.349,Fiji
2001,1,1,27.181,0.368,Fiji
2001,1,2,27.353,0.656,Fiji
2001,1,3,26.881,0.377,Fiji
2001,1,4,26.83,0.187,Fiji
2001,1,5,25.821,0.353,Fiji
2001,1,6,24.317,0.298,Fiji
2001,1,7,23.897,0.37,Fiji
2001,1,8,24.046,0.256,Fiji
2001,1,9,24.693,0.285,Fiji
2001,1,10,24.807,0.211,Fiji
2001,1,11,26.333,0.267,Fiji
2001,1,12,26.858,0.275,Fiji
2002,1,1,27.567,0.379,Fiji
2002,1,2,27.825,0.3,Fiji
2002,1,3,27.537,0.423,Fiji
2002,1,4,26.788,0.285,Fiji
2002,1,5,25.96,0.301,Fiji
2002,1,6,25.203,0.332,Fiji
2002,1,7,23.982,0.556,Fiji
2002,1,8,23.212,0.406,Fiji
2002,1,9,24.27,0.23,Fiji
2002,1,10,24.466,0.273,Fiji
2002,1,11,25.342,0.347,Fiji
2002,1,12,26.408,0.346,Fiji
2003,1,1,27.482,0.288,Fiji
2003,1,2,27.051,0.34,Fiji
2003,1,3,27.552,0.353,Fiji
2003,1,4,26.769,0.344,Fiji
2003,1,5,26.19,0.321,Fiji
2003,1,6,24.21,0.362,Fiji
2003,1,7,23.545,0.45,Fiji
2003,1,8,22.701,0.314,Fiji
2003,1,9,23.807,0.223,Fiji
2003,1,10,24.304,0.325,Fiji
2003,1,11,25.191,0.327,Fiji
2003,1,12,26.558,0.263,Fiji
2004,1,1,26.812,0.314,Fiji
2004,1,2,27.422,0.356,Fiji
2004,1,3,27.288,0.409,Fiji
2004,1,4,26.119,0.275,Fiji
2004,1,5,25.255,0.177,Fiji
2004,1,6,24.825,0.398,Fiji
2004,1,7,23.918,0.348,Fiji
2004,1,8,23.608,0.349,Fiji
2004,1,9,23.839,0.292,Fiji
2004,1,10,24.832,0.367,Fiji
2004,1,11,25.382,0.145,Fiji
2004,1,12,26.793,0.19,Fiji
2005,1,1,27.486,0.234,Fiji
2005,1,2,27.9,0.18,Fiji
2005,1,3,27.563,0.377,Fiji
2005,1,4,26.508,0.352,Fiji
2005,1,5,25.8,0.364,Fiji
2005,1,6,23.871,0.327,Fiji
2005,1,7,23.222,0.415,Fiji
2005,1,8,23.018,0.242,Fiji
2005,1,9,24.694,0.169,Fiji
2005,1,10,25.304,0.141,Fiji
2005,1,11,25.813,0.17,Fiji
2005,1,12,26.542,0.41,Fiji
2006,1,1,26.984,0.323,Fiji
2006,1,2,27.445,0.263,Fiji
2006,1,3,27.823,0.209,Fiji
2006,1,4,27.377,0.352,Fiji
2006,1,5,25.834,0.355,Fiji
2006,1,6,24.533,0.346,Fiji
2006,1,7,22.893,0.31,Fiji
2006,1,8,23.798,0.254,Fiji
2006,1,9,24.296,0.146,Fiji
2006,1,10,24.194,0.198,Fiji
2006,1,11,26.104,0.378,Fiji
2006,1,12,26.297,0.436,Fiji
2007,1,1,27.438,0.29,Fiji
2007,1,2,27.23,0.296,Fiji
2007,1,3,27.027,0.179,Fiji
2007,1,4,26.354,0.156,Fiji
2007,1,5,25.395,0.252,Fiji
2007,1,6,25.537,0.27,Fiji
2007,1,7,24.775,0.308,Fiji
2007,1,8,24.881,0.221,Fiji
2007,1,9,25.559,0.415,Fiji
2007,1,10,25.783,0.175,Fiji
2007,1,11,26.123,0.261,Fiji
2007,1,12,26.562,0.389,Fiji
2008,1,1,26.665,0.5,Fiji
2008,1,2,27.062,0.303,Fiji
2008,1,3,26.874,0.354,Fiji
2008,1,4,26.51,0.127,Fiji
2008,1,5,24.652,0.208,Fiji
2008,1,6,24.628,0.369,Fiji
2008,1,7,24.029,0.309,Fiji
2008,1,8,24.858,0.351,Fiji
2008,1,9,24.935,0.198,Fiji
2008,1,10,25.375,0.223,Fiji
2008,1,11,26.225,0.191,Fiji
2008,1,12,26.949,0.29,Fiji
2009,1,1,26.818,0.316,Fiji
2009,1,2,27.128,0.344,Fiji
2009,1,3,27.183,0.23,Fiji
2009,1,4,26.408,0.281,Fiji
2009,1,5,25.238,0.312,Fiji
2009,1,6,23.913,0.237,Fiji
2009,1,7,23.909,0.483,Fiji
2009,1,8,23.893,0.417,Fiji
2009,1,9,23.759,0.299,Fiji
2009,1,10,23.798,0.288,Fiji
2009,1,11,24.986,0.488,Fiji
2009,1,12,25.696,0.476,Fiji
2010,1,1,26.624,0.779,Fiji
2010,1,2,27.55,0.182,Fiji
2010,1,3,27.081,0.29,Fiji
2010,1,4,26.344,0.227,Fiji
2010,1,5,26.218,0.277,Fiji
2010,1,6,25.88,0.346,Fiji
2010,1,7,24.053,0.417,Fiji
2010,1,8,24.819,0.219,Fiji
2010,1,9,25.594,0.252,Fiji
2010,1,10,25.126,0.235,Fiji
2010,1,11,25.549,0.394,Fiji
2010,1,12,26.184,0.287,Fiji
2011,1,1,26.61,0.524,Fiji
2011,1,2,26.644,0.224,Fiji
2011,1,3,26.981,0.173,Fiji
2011,1,4,26.57,0.209,Fiji
2011,1,5,26.111,0.274,Fiji
2011,1,6,25.127,0.666,Fiji
2011,1,7,24.554,0.299,Fiji
2011,1,8,23.931,0.29,Fiji
2011,1,9,24.392,0.301,Fiji
2011,1,10,25.256,0.268,Fiji
2011,1,11,25.902,0.27,Fiji
2011,1,12,26.596,0.259,Fiji
2012,1,1,26.517,0.283,Fiji
2012,1,2,26.478,0.254,Fiji
2012,1,3,27.094,0.145,Fiji
2012,1,4,25.966,0.751,Fiji
2012,1,5,24.967,0.387,Fiji
2012,1,6,24.28,0.649,Fiji
2012,1,7,24.095,0.544,Fiji
2012,1,8,24.076,0.227,Fiji
2012,1,9,24.402,0.335,Fiji
2012,1,10,25.261,0.63,Fiji
2012,1,11,25.743,0.338,Fiji
2012,1,12,26.86,0.371,Fiji
2013,1,1,27.307,0.69,Fiji
2013,1,2,26.975,0.298,Fiji
2013,1,3,26.96,0.231,Fiji
2013,1,4,26.802,0.261,Fiji
2013,1,5,25.755,0.418,Fiji
2013,1,6,25.101,0.337,Fiji
2013,1,7,24.196,0.562,Fiji
2013,1,8,24.435,0.456,Fiji
1995,1,1,-6.764,0.147,Finland
1995,1,2,-5.128,0.305,Finland
1995,1,3,-2.272,0.247,Finland
1995,1,4,0.137,0.314,Finland
1995,1,5,6.352,0.149,Finland
1995,1,6,14.828,0.252,Finland
1995,1,7,13.972,0.203,Finland
1995,1,8,13.499,0.212,Finland
1995,1,9,8.418,0.313,Finland
1995,1,10,3.891,0.144,Finland
1995,1,11,-6.544,0.215,Finland
1995,1,12,-12.14,0.29,Finland
1996,1,1,-7.728,0.17,Finland
1996,1,2,-13.089,0.184,Finland
1996,1,3,-5.452,0.207,Finland
1996,1,4,-0.294,0.238,Finland
1996,1,5,5.346,0.195,Finland
1996,1,6,11.816,0.179,Finland
1996,1,7,13.745,0.192,Finland
1996,1,8,15.744,0.146,Finland
1996,1,9,7.132,0.11,Finland
1996,1,10,3.825,0.127,Finland
1996,1,11,-1.365,0.164,Finland
1996,1,12,-9.363,0.209,Finland
1997,1,1,-9.378,0.221,Finland
1997,1,2,-8.201,0.262,Finland
1997,1,3,-4.163,0.392,Finland
1997,1,4,-2.272,0.166,Finland
1997,1,5,5.398,0.256,Finland
1997,1,6,14.044,0.265,Finland
1997,1,7,17.298,0.234,Finland
1997,1,8,15.678,0.212,Finland
1997,1,9,9.121,0.176,Finland
1997,1,10,0.518,0.185,Finland
1997,1,11,-4.025,0.154,Finland
1997,1,12,-7.287,0.22,Finland
1998,1,1,-7.44,0.279,Finland
1998,1,2,-12.621,0.323,Finland
1998,1,3,-7.916,0.263,Finland
1998,1,4,-1.271,0.37,Finland
1998,1,5,6.499,0.149,Finland
1998,1,6,11.996,0.169,Finland
1998,1,7,15.676,0.157,Finland
1998,1,8,12.214,0.159,Finland
1998,1,9,8.653,0.145,Finland
1998,1,10,2.931,0.174,Finland
1998,1,11,-6.343,0.171,Finland
1998,1,12,-7.657,0.294,Finland
1999,1,1,-12.323,0.303,Finland
1999,1,2,-11.086,0.24,Finland
1999,1,3,-4.717,0.255,Finland
1999,1,4,2.35,0.253,Finland
1999,1,5,4.991,0.109,Finland
1999,1,6,15.85,0.27,Finland
1999,1,7,16.202,0.256,Finland
1999,1,8,12.214,0.217,Finland
1999,1,9,10.05,0.212,Finland
1999,1,10,3.953,0.174,Finland
1999,1,11,-1.207,0.186,Finland
1999,1,12,-8.407,0.252,Finland
2000,1,1,-7.652,0.279,Finland
2000,1,2,-6.893,0.293,Finland
2000,1,3,-4.161,0.325,Finland
2000,1,4,1.89,0.205,Finland
2000,1,5,8.037,0.251,Finland
2000,1,6,12.702,0.212,Finland
2000,1,7,16.053,0.219,Finland
2000,1,8,13.451,0.314,Finland
2000,1,9,8.225,0.233,Finland
2000,1,10,6.017,0.191,Finland
2000,1,11,0.444,0.139,Finland
2000,1,12,-5.025,0.288,Finland
2001,1,1,-5.34,0.226,Finland
2001,1,2,-11.725,0.288,Finland
2001,1,3,-8.488,0.304,Finland
2001,1,4,1.694,0.22,Finland
2001,1,5,6.341,0.168,Finland
2001,1,6,13.586,0.286,Finland
2001,1,7,17.23,0.245,Finland
2001,1,8,13.681,0.132,Finland
2001,1,9,9.919,0.187,Finland
2001,1,10,3.478,0.16,Finland
2001,1,11,-4.24,0.245,Finland
2001,1,12,-10.993,0.425,Finland
2002,1,1,-9.321,0.278,Finland
2002,1,2,-5.567,0.242,Finland
2002,1,3,-4.089,0.275,Finland
2002,1,4,2.563,0.17,Finland
2002,1,5,8.977,0.208,Finland
2002,1,6,14.623,0.189,Finland
2002,1,7,17.304,0.222,Finland
2002,1,8,15.749,0.217,Finland
2002,1,9,7.949,0.093,Finland
2002,1,10,-1.389,0.295,Finland
2002,1,11,-7.5,0.212,Finland
2002,1,12,-12.537,0.209,Finland
2003,1,1,-15.64,0.275,Finland
2003,1,2,-7.127,0.3,Finland
2003,1,3,-2.507,0.345,Finland
2003,1,4,-0.203,0.34,Finland
2003,1,5,8.124,0.284,Finland
2003,1,6,11.349,0.234,Finland
2003,1,7,18.967,0.202,Finland
2003,1,8,13.882,0.34,Finland
2003,1,9,8.935,0.234,Finland
2003,1,10,1.673,0.328,Finland
2003,1,11,-1.273,0.147,Finland
2003,1,12,-6.182,0.261,Finland
2004,1,1,-10.15,0.282,Finland
2004,1,2,-9.209,0.237,Finland
2004,1,3,-3.984,0.315,Finland
2004,1,4,1.633,0.27,Finland
2004,1,5,7.348,0.197,Finland
2004,1,6,11.679,0.28,Finland
2004,1,7,16.172,0.265,Finland
2004,1,8,14.09,0.211,Finland
2004,1,9,9.755,0.156,Finland
2004,1,10,2.544,0.28,Finland
2004,1,11,-3.891,0.101,Finland
2004,1,12,-4.61,0.268,Finland
2005,1,1,-5.392,0.211,Finland
2005,1,2,-8.385,0.198,Finland
2005,1,3,-8.326,0.292,Finland
2005,1,4,1.554,0.275,Finland
2005,1,5,6.774,0.235,Finland
2005,1,6,13.121,0.205,Finland
2005,1,7,17.249,0.197,Finland
2005,1,8,14.735,0.149,Finland
2005,1,9,9.631,0.151,Finland
2005,1,10,4.397,0.19,Finland
2005,1,11,1.079,0.211,Finland
2005,1,12,-7.674,0.32,Finland
2006,1,1,-8.166,0.291,Finland
2006,1,2,-12.048,0.233,Finland
2006,1,3,-9.87,0.262,Finland
2006,1,4,1.845,0.244,Finland
2006,1,5,8.176,0.305,Finland
2006,1,6,14.079,0.284,Finland
2006,1,7,15.992,0.218,Finland
2006,1,8,16.196,0.22,Finland
2006,1,9,10.066,0.15,Finland
2006,1,10,2.443,0.13,Finland
2006,1,11,-2.454,0.134,Finland
2006,1,12,-1.553,0.291,Finland
2007,1,1,-8.254,0.288,Finland
2007,1,2,-14.805,0.171,Finland
2007,1,3,-0.431,0.247,Finland
2007,1,4,1.813,0.206,Finland
2007,1,5,7.553,0.183,Finland
2007,1,6,13.095,0.246,Finland
2007,1,7,15.356,0.149,Finland
2007,1,8,14.986,0.165,Finland
2007,1,9,8.125,0.307,Finland
2007,1,10,4.637,0.131,Finland
2007,1,11,-3.167,0.208,Finland
2007,1,12,-1.8,0.268,Finland
2008,1,1,-5.217,0.22,Finland
2008,1,2,-4.795,0.226,Finland
2008,1,3,-4.96,0.161,Finland
2008,1,4,1.3,0.146,Finland
2008,1,5,6.679,0.191,Finland
2008,1,6,12.027,0.21,Finland
2008,1,7,14.594,0.169,Finland
2008,1,8,11.979,0.236,Finland
2008,1,9,7.2,0.224,Finland
2008,1,10,4.107,0.193,Finland
2008,1,11,-1.674,0.265,Finland
2008,1,12,-2.829,0.337,Finland
2009,1,1,-8.358,0.274,Finland
2009,1,2,-9.606,0.168,Finland
2009,1,3,-4.705,0.213,Finland
2009,1,4,0.491,0.305,Finland
2009,1,5,8.989,0.213,Finland
2009,1,6,12.106,0.266,Finland
2009,1,7,14.935,0.314,Finland
2009,1,8,14.413,0.167,Finland
2009,1,9,10.28,0.182,Finland
2009,1,10,0.18,0.177,Finland
2009,1,11,-0.291,0.311,Finland
2009,1,12,-9.163,0.397,Finland
2010,1,1,-14.637,0.243,Finland
2010,1,2,-13.384,0.299,Finland
2010,1,3,-6.705,0.335,Finland
2010,1,4,1.989,0.235,Finland
2010,1,5,9.467,0.222,Finland
2010,1,6,11.941,0.277,Finland
2010,1,7,18.569,0.277,Finland
2010,1,8,14.026,0.259,Finland
2010,1,9,8.965,0.128,Finland
2010,1,10,2.959,0.119,Finland
2010,1,11,-6.241,0.247,Finland
2010,1,12,-13.224,0.417,Finland
2011,1,1,-10.035,0.33,Finland
2011,1,2,-15.682,0.239,Finland
2011,1,3,-4.387,0.269,Finland
2011,1,4,3.082,0.276,Finland
2011,1,5,7.895,0.262,Finland
2011,1,6,14.893,0.329,Finland
2011,1,7,17.841,0.228,Finland
2011,1,8,14.116,0.093,Finland
2011,1,9,10.521,0.126,Finland
2011,1,10,4.642,0.19,Finland
2011,1,11,0.964,0.274,Finland
2011,1,12,-1.356,0.474,Finland
2012,1,1,-9.494,0.364,Finland
2012,1,2,-12.124,0.267,Finland
2012,1,3,-3.106,0.286,Finland
2012,1,4,-0.045,0.329,Finland
2012,1,5,7.749,0.229,Finland
2012,1,6,11.741,0.317,Finland
2012,1,7,15.686,0.347,Finland
2012,1,8,13.286,0.356,Finland
2012,1,9,8.996,0.244,Finland
2012,1,10,2.716,0.42,Finland
2012,1,11,-0.774,0.362,Finland
2012,1,12,-11.744,0.708,Finland
2013,1,1,-8.621,0.559,Finland
2013,1,2,-6.349,0.465,Finland
2013,1,3,-10.168,0.326,Finland
2013,1,4,0.458,0.489,Finland
2013,1,5,10.42,0.348,Finland
2013,1,6,15.724,0.346,Finland
2013,1,7,15.937,0.38,Finland
2013,1,8,15.112,0.435,Finland
1995,1,1,4.108,0.125,France (Europe)
1995,1,2,7.352,0.167,France (Europe)
1995,1,3,6.475,0.156,France (Europe)
1995,1,4,9.749,0.208,France (Europe)
1995,1,5,13.887,0.192,France (Europe)
1995,1,6,16.27,0.186,France (Europe)
1995,1,7,21.3,0.128,France (Europe)
1995,1,8,20.141,0.154,France (Europe)
1995,1,9,14.177,0.279,France (Europe)
1995,1,10,14.439,0.13,France (Europe)
1995,1,11,7.329,0.197,France (Europe)
1995,1,12,3.713,0.155,France (Europe)
1996,1,1,4.896,0.179,France (Europe)
1996,1,2,2.749,0.133,France (Europe)
1996,1,3,6.09,0.098,France (Europe)
1996,1,4,10.089,0.196,France (Europe)
1996,1,5,12.551,0.193,France (Europe)
1996,1,6,17.817,0.163,France (Europe)
1996,1,7,18.818,0.158,France (Europe)
1996,1,8,18.245,0.143,France (Europe)
1996,1,9,13.798,0.182,France (Europe)
1996,1,10,11.458,0.16,France (Europe)
1996,1,11,6.729,0.156,France (Europe)
1996,1,12,3.074,0.136,France (Europe)
1997,1,1,1.811,0.225,France (Europe)
1997,1,2,6.843,0.179,France (Europe)
1997,1,3,9.459,0.316,France (Europe)
1997,1,4,9.945,0.187,France (Europe)
1997,1,5,14.538,0.226,France (Europe)
1997,1,6,16.544,0.207,France (Europe)
1997,1,7,18.609,0.244,France (Europe)
1997,1,8,21.48,0.241,France (Europe)
1997,1,9,16.979,0.172,France (Europe)
1997,1,10,12.014,0.221,France (Europe)
1997,1,11,8.324,0.193,France (Europe)
1997,1,12,5.252,0.113,France (Europe)
1998,1,1,4.655,0.144,France (Europe)
1998,1,2,5.859,0.168,France (Europe)
1998,1,3,8.234,0.181,France (Europe)
1998,1,4,9.173,0.194,France (Europe)
1998,1,5,15.178,0.156,France (Europe)
1998,1,6,17.405,0.146,France (Europe)
1998,1,7,18.855,0.172,France (Europe)
1998,1,8,19.516,0.155,France (Europe)
1998,1,9,15.925,0.179,France (Europe)
1998,1,10,11.263,0.097,France (Europe)
1998,1,11,4.863,0.173,France (Europe)
1998,1,12,4.215,0.142,France (Europe)
1999,1,1,5.217,0.096,France (Europe)
1999,1,2,3.989,0.17,France (Europe)
1999,1,3,8.215,0.101,France (Europe)
1999,1,4,10.142,0.199,France (Europe)
1999,1,5,15.534,0.182,France (Europe)
1999,1,6,16.681,0.133,France (Europe)
1999,1,7,20.307,0.171,France (Europe)
1999,1,8,19.559,0.184,France (Europe)
1999,1,9,17.745,0.214,France (Europe)
1999,1,10,11.863,0.157,France (Europe)
1999,1,11,5.643,0.148,France (Europe)
1999,1,12,4.535,0.141,France (Europe)
2000,1,1,3.089,0.143,France (Europe)
2000,1,2,6.389,0.169,France (Europe)
2000,1,3,7.463,0.226,France (Europe)
2000,1,4,9.962,0.129,France (Europe)
2000,1,5,15.225,0.243,France (Europe)
2000,1,6,17.998,0.15,France (Europe)
2000,1,7,17.635,0.246,France (Europe)
2000,1,8,19.792,0.257,France (Europe)
2000,1,9,16.704,0.171,France (Europe)
2000,1,10,11.719,0.202,France (Europe)
2000,1,11,8.024,0.135,France (Europe)
2000,1,12,6.857,0.244,France (Europe)
2001,1,1,4.949,0.23,France (Europe)
2001,1,2,5.29,0.244,France (Europe)
2001,1,3,9.149,0.144,France (Europe)
2001,1,4,8.885,0.114,France (Europe)
2001,1,5,15.003,0.162,France (Europe)
2001,1,6,17.064,0.221,France (Europe)
2001,1,7,19.473,0.158,France (Europe)
2001,1,8,20.134,0.107,France (Europe)
2001,1,9,14.14,0.261,France (Europe)
2001,1,10,14.585,0.146,France (Europe)
2001,1,11,5.756,0.245,France (Europe)
2001,1,12,1.911,0.164,France (Europe)
2002,1,1,4.309,0.166,France (Europe)
2002,1,2,7.124,0.222,France (Europe)
2002,1,3,8.597,0.175,France (Europe)
2002,1,4,10.386,0.116,France (Europe)
2002,1,5,13.299,0.19,France (Europe)
2002,1,6,18.085,0.086,France (Europe)
2002,1,7,18.557,0.218,France (Europe)
2002,1,8,18.435,0.136,France (Europe)
2002,1,9,15.187,0.142,France (Europe)
2002,1,10,11.963,0.243,France (Europe)
2002,1,11,8.953,0.163,France (Europe)
2002,1,12,6.315,0.155,France (Europe)
2003,1,1,2.499,0.16,France (Europe)
2003,1,2,3.059,0.213,France (Europe)
2003,1,3,9.111,0.199,France (Europe)
2003,1,4,10.896,0.235,France (Europe)
2003,1,5,14.635,0.249,France (Europe)
2003,1,6,21.103,0.218,France (Europe)
2003,1,7,20.927,0.273,France (Europe)
2003,1,8,23.418,0.305,France (Europe)
2003,1,9,16.381,0.266,France (Europe)
2003,1,10,9.886,0.307,France (Europe)
2003,1,11,8.424,0.18,France (Europe)
2003,1,12,4.584,0.177,France (Europe)
2004,1,1,4.228,0.168,France (Europe)
2004,1,2,4.465,0.103,France (Europe)
2004,1,3,6.39,0.234,France (Europe)
2004,1,4,9.847,0.203,France (Europe)
2004,1,5,13.27,0.21,France (Europe)
2004,1,6,18.124,0.226,France (Europe)
2004,1,7,19.041,0.178,France (Europe)
2004,1,8,19.631,0.241,France (Europe)
2004,1,9,16.928,0.132,France (Europe)
2004,1,10,12.927,0.264,France (Europe)
2004,1,11,6.747,0.175,France (Europe)
2004,1,12,3.598,0.074,France (Europe)
2005,1,1,3.862,0.13,France (Europe)
2005,1,2,2.084,0.216,France (Europe)
2005,1,3,7.052,0.178,France (Europe)
2005,1,4,10.322,0.189,France (Europe)
2005,1,5,14.385,0.163,France (Europe)
2005,1,6,19.244,0.095,France (Europe)
2005,1,7,19.966,0.13,France (Europe)
2005,1,8,18.496,0.101,France (Europe)
2005,1,9,16.708,0.116,France (Europe)
2005,1,10,14.161,0.149,France (Europe)
2005,1,11,6.214,0.169,France (Europe)
2005,1,12,2.255,0.163,France (Europe)
2006,1,1,2.273,0.257,France (Europe)
2006,1,2,2.872,0.204,France (Europe)
2006,1,3,6.547,0.252,France (Europe)
2006,1,4,10.247,0.282,France (Europe)
2006,1,5,14.357,0.353,France (Europe)
2006,1,6,18.776,0.141,France (Europe)
2006,1,7,23.133,0.19,France (Europe)
2006,1,8,17.534,0.163,France (Europe)
2006,1,9,18.355,0.185,France (Europe)
2006,1,10,14.541,0.142,France (Europe)
2006,1,11,9.242,0.135,France (Europe)
2006,1,12,4.578,0.195,France (Europe)
2007,1,1,6.117,0.168,France (Europe)
2007,1,2,7.161,0.189,France (Europe)
2007,1,3,7.52,0.179,France (Europe)
2007,1,4,13.494,0.219,France (Europe)
2007,1,5,14.783,0.149,France (Europe)
2007,1,6,17.604,0.154,France (Europe)
2007,1,7,18.33,0.183,France (Europe)
2007,1,8,18.121,0.116,France (Europe)
2007,1,9,14.928,0.268,France (Europe)
2007,1,10,11.119,0.153,France (Europe)
2007,1,11,6.129,0.159,France (Europe)
2007,1,12,3.556,0.208,France (Europe)
2008,1,1,5.671,0.179,France (Europe)
2008,1,2,6.185,0.216,France (Europe)
2008,1,3,6.881,0.227,France (Europe)
2008,1,4,9.425,0.153,France (Europe)
2008,1,5,15.391,0.142,France (Europe)
2008,1,6,17.344,0.174,France (Europe)
2008,1,7,19.056,0.098,France (Europe)
2008,1,8,18.719,0.219,France (Europe)
2008,1,9,14.549,0.197,France (Europe)
2008,1,10,11.063,0.102,France (Europe)
2008,1,11,7.104,0.172,France (Europe)
2008,1,12,3.021,0.157,France (Europe)
2009,1,1,1.57,0.162,France (Europe)
2009,1,2,3.854,0.189,France (Europe)
2009,1,3,7.225,0.137,France (Europe)
2009,1,4,11.081,0.249,France (Europe)
2009,1,5,15.305,0.196,France (Europe)
2009,1,6,17.839,0.142,France (Europe)
2009,1,7,19.725,0.27,France (Europe)
2009,1,8,20.614,0.217,France (Europe)
2009,1,9,16.643,0.233,France (Europe)
2009,1,10,11.986,0.165,France (Europe)
2009,1,11,9.492,0.251,France (Europe)
2009,1,12,3.956,0.144,France (Europe)
2010,1,1,0.934,0.17,France (Europe)
2010,1,2,3.485,0.201,France (Europe)
2010,1,3,6.612,0.177,France (Europe)
2010,1,4,10.888,0.137,France (Europe)
2010,1,5,12.601,0.191,France (Europe)
2010,1,6,17.52,0.194,France (Europe)
2010,1,7,20.94,0.22,France (Europe)
2010,1,8,18.729,0.218,France (Europe)
2010,1,9,15.319,0.178,France (Europe)
2010,1,10,11.08,0.157,France (Europe)
2010,1,11,6.89,0.166,France (Europe)
2010,1,12,1.381,0.215,France (Europe)
2011,1,1,3.643,0.222,France (Europe)
2011,1,2,5.552,0.198,France (Europe)
2011,1,3,8.218,0.121,France (Europe)
2011,1,4,13.32,0.197,France (Europe)
2011,1,5,15.805,0.224,France (Europe)
2011,1,6,17.345,0.218,France (Europe)
2011,1,7,17.7,0.193,France (Europe)
2011,1,8,19.445,0.14,France (Europe)
2011,1,9,17.707,0.164,France (Europe)
2011,1,10,12.636,0.205,France (Europe)
2011,1,11,9.442,0.227,France (Europe)
2011,1,12,6.46,0.246,France (Europe)
2012,1,1,4.944,0.269,France (Europe)
