valence,year,acousticness,artists,danceability,duration_ms,energy,explicit,id,instrumentalness,key,liveness,loudness,mode,name,popularity,release_date,speechiness,tempo
0.695,2016,0.295,"['Saba', 'Phoelix', 'Bjrknc']",0.735,211296,0.639,1,0HU8CeTestQjoRF2ekaLqx,0,6,0.108,-7.464,0,Stoney,53,10/27/16,0.247,158.865
0.417,2016,0.228,"['Burden', 'The Real Sam Adams']",0.724,236774,0.601,0,1oGwVdzZGCJlERz4T4GY2C,0,0,0.148,-8.188,0,Trust Issues,51,11/19/16,0.375,127.922
0.391,2016,0.00233,['Sabaton'],0.403,215787,0.967,0,6HlcJ8rDBZiIyzrfTkCY8R,0,10,0.324,-4.274,1,The Lost Battalion,60,8/19/16,0.108,175.906
0.696,2016,0.0128,['Anderson .Paak'],0.639,234333,0.907,1,5zyySSTcBpXQ8gSbuONRH7,0.328,9,0.704,-7.85,1,Parking Lot,53,1/15/16,0.0409,97.019
0.367,2016,0.261,"['Jelly Roll', 'Lil Wyte', 'DJ Paul']",0.885,260063,0.498,1,3E99aSAFKvgFAK4CtOoZVd,0.00171,0,0.673,-8.06,1,Problem Wit It (feat. DJ Paul),51,11/18/16,0.0556,119.988
0.296,2016,0.0236,['Cash Cash'],0.542,208133,0.894,0,0bmB3nzQuHBfI6nM4SETVu,0,1,0.132,-2.879,1,Surrender,51,6/24/16,0.0676,127.947
0.107,2016,0.994,['Mila Crowell'],0.486,177391,0.02,0,6jnVe0mrlljgBx7il7YtUJ,0.918,8,0.13,-22.364,1,Have Yourself a Merry Little Christmas,56,10/28/16,0.0506,125.578
0.811,2016,0.0812,['Anne-Marie'],0.756,205593,0.589,1,0OwX5aROoW1Iip8FV51Efg,0,0,0.176,-5.093,1,Alarm,62,5/20/16,0.232,146.928
0.674,2016,0.105,"['Galantis', 'Hook N Sling']",0.562,205920,0.906,0,2MHCiOohBZEQuLgDTPvSzF,0,4,0.145,-2.085,1,Love on Me,60,9/30/16,0.0758,124.146
0.345,2016,0.0135,"['Rvssian', 'Arcangel', 'Farruko', 'Konshens', 'Nicky Jam']",0.739,260000,0.549,1,4Nu07kdmj2GDenygAFmuT8,0,8,0.112,-6.147,0,Privado,50,11/18/16,0.178,127.055
0.858,2017,0.0503,['Daniel Portman'],0.714,194520,0.955,0,4wujbLLoilwsOuhl9cLNon,0.768,0,0.553,-5.145,1,Parasol,2,12/22/17,0.0732,124.993
0.155,2017,0.0963,['Joan Fibla'],0.793,375020,0.641,0,5Cs7Yz1PVriqsCBAuJ1WRv,0.222,4,0.0582,-8.919,0,Pomarro,0,7/18/17,0.105,128.017
0.29,2016,2.34E-05,['Flowzhaker'],0.803,45650,0.899,0,5E5OXkVj1oWdjKcolvquxe,0.754,7,0.104,-11.117,1,"Hip Beats, Pt. 9 - DJ Tool",0,12/23/16,0.129,127.026
0.342,2017,0.00671,['Requiem'],0.543,203613,0.972,0,5FTYUfM0MD2LHJ5gATDqgn,0.00121,6,0.376,-4.21,0,My Style,1,12/20/17,0.0684,154.944
0.65,2017,0.000855,['Tune Brothers'],0.735,322560,0.818,0,5TzVTymAkUYdMdNlgkpLrJ,0.861,0,0.0422,-6.459,1,Let the Music - Original Mix,0,12/29/17,0.0409,125.026
0.145,2017,0.0915,"['B-Front', 'Deluzion']",0.489,244800,0.766,0,5ohUb6rPM5IMjBd0HvAZiT,0.0254,1,0.216,-7.302,1,Face the Truth - Deluzion Remix,0,12/20/17,0.0604,74.998
0.816,2017,0.021,['Bao Huy'],0.731,367801,0.946,0,5olye3TSHlhFKoHXrAiMt2,0,9,0.319,-4.621,1,Ngày Xuân Vui Cưới,0,3/22/17,0.0642,140.037
0.184,2017,0.128,"['Deluzion', 'Alee']",0.557,204142,0.966,0,5ud9nL7KfVyzsiJBfX3WNK,0,1,0.531,-3.591,1,Unstoppable,0,12/20/17,0.185,157.954
0.235,2016,7.72E-05,['Dexter Morgan'],0.621,153750,0.984,0,6AVeFofFGPjFIvbkZESgan,0.000703,6,0.599,-5.824,0,Galaxy,0,12/30/16,0.436,127.909
0.587,2017,0.252,['Tunghook'],0.434,260773,0.92,0,6HjiCsTBDgUVtfm1qN10D1,0.0302,6,0.162,-4.253,0,Never Will I Forget,0,5/19/17,0.0555,131.193
0.141,2016,0.12,['Danyr'],0.783,510968,0.69,0,6NyvQTmVjqeH5GAxad25Um,0.886,6,0.684,-11.396,1,Radio Noise - Original mix,0,12/30/16,0.0549,124.009
0.177,2017,0.0071,['R-Tem'],0.753,570540,0.67,0,6w60yQ85t7uDEAuL2dfX54,0.894,2,0.117,-8.179,0,How You Swear,0,7/21/17,0.0851,126.023
0.365,2016,0.000466,"[""Freaky DJ's"", 'Coldway']",0.588,230740,0.867,0,6zhwStNzxKW30WvCIaF8QM,0.00448,1,0.224,-4.136,1,Body - Radio Edit,0,12/23/16,0.0309,127.965
0.268,2017,0.0509,['Titan'],0.393,197557,0.953,0,6zpRn7lDTTH77VIb9b6zXJ,0.0183,11,0.107,-2.832,0,In Your Face,0,12/20/17,0.19,154.593
0.228,2018,0.0224,['Ferception'],0.597,321901,0.826,0,74N6veuDT6vt0q3zA0ntcy,0.731,7,0.132,-3.93,1,Free Run,0,3/14/18,0.0448,170.02
0.752,2016,0.0351,"['DJ Lykov', 'Kira Madison']",0.797,280308,0.974,0,7A5orBur0SHZqOWWZYXYaA,0.253,0,0.034,-2.529,0,I Have A Choice,0,12/30/16,0.086,125.012
0.711,2017,0.00626,"['Alex Kenji', 'Me & My Toothbrush']",0.868,182439,0.839,0,7fpVaU5ABCjDoIcrAFJpr3,0.735,2,0.471,-4.58,1,My Babe - Me & My Toothbrush Remix Edit,1,12/22/17,0.0621,123.005
0.797,2017,0.00383,"['Maa Bashi', 'Matan Caspi']",0.797,361851,0.885,0,7gj8TXpRMaR8KXgcLQgAFK,0.908,1,0.111,-7.409,1,Scarab - Matan Caspi Remix,0,7/21/17,0.0685,130.021
0.681,2016,0.00185,['Vacile Beat'],0.815,47040,0.433,0,7k8qcBdRblDnQYxMFEjCcE,0.969,11,0.0991,-11.385,0,Link - DJ Tool,0,12/23/16,0.201,125.04
0.561,2017,0.247,['Sarkodie'],0.702,180402,0.828,1,7ueL2yQBXpNmWi7tZSEX6E,0,11,0.0358,-3.481,0,R.N.S (Rich Nigga Shit),3,5/26/17,0.252,135.39
0.121,2018,0.203,['DMBS'],0.81,87384,0.29,0,7vvpfhKjaqR1hTWKskrVHG,0.923,7,0.121,-15.562,1,Give It,0,11/23/18,0.232,110.034
0.339,2016,0.0573,['Spirrin'],0.58,210068,0.915,0,0ZgSKqAsw5efwH6bk74OBu,0.0491,4,0.125,-6.137,0,Dreamlife,0,12/28/16,0.355,128.009
0.696,2016,0.00394,['Alexander Gorya'],0.846,249687,0.664,0,0upQEHhQNK4QOxeMY1PmhV,0.585,7,0.0774,-8.642,1,Eclipse,0,12/28/16,0.135,123.983
0.474,2016,0.00434,['Burners Girl'],0.711,195316,0.672,0,1TetgqfJgxiP804Rua2p5a,0.00935,3,0.0745,-5.189,1,This Girl,0,12/15/16,0.0292,121.994
0.692,2020,0.262,['Anotherworld el Bey'],0.654,212271,0.716,1,1bY5uwVuL3gYcmL7UXB5Yn,0,6,0.786,-5.955,0,No Loyalty,0,9/6/20,0.415,114.295
0.207,2017,6.55E-05,['Dirty Force'],0.733,360068,0.558,0,1hMwBY7YjCCqLX1BMyMAZc,0.858,1,0.109,-12.884,1,Let Me Fly Away,0,10/29/17,0.0582,128
0.772,2016,0.000113,['Rocky Dog'],0.656,300000,0.786,0,1idOtxJCM7IUV30XVrAtlW,0.00117,3,0.687,-6.665,0,Into The Night,0,12/23/16,0.0347,128.019
0.189,2017,0.000183,['Grum'],0.574,213333,0.946,0,1mGLKrZeFBwts4Fxi3P6u7,0.684,7,0.0841,-5.303,1,Shout,2,12/1/17,0.0382,125.984
0.217,2017,0.00114,"['Grum', 'Josep']",0.52,332815,0.948,0,1nV0tb7lPXatAg8WeegwTh,0.263,0,0.204,-4.782,1,The Love You Feel,1,12/1/17,0.047,127.005
0.401,2016,0.00109,['Tabish Green'],0.164,191250,0.97,0,1rg809nNAe3SB8U7XlA5lq,0.362,7,0.351,-4.427,1,Propy,0,12/30/16,0.115,191.552
0.217,2017,0.000215,['Konstantin Yoodza'],0.798,390060,0.567,0,2AsK98ymVNezu0o7jMCLCQ,0.9,2,0.075,-8.617,1,What s New,0,7/21/17,0.0723,127.989
0.0401,2017,0.000259,"['Dani Row', 'Jarvin Navarrete']",0.801,313627,0.772,0,2BIR6fSrNW1XsWCuxVyu2N,0.824,7,0.133,-7.146,1,Countdown,10,7/18/17,0.0552,128.002
0.383,2017,0.000176,['Alex Denada'],0.799,226000,0.862,0,2HgZlqpCq9adUL4DqKtF0L,0.895,1,0.093,-7.811,1,Adrenadine - Mario Beck Planet Mix,0,1/20/17,0.0657,127.987
0.337,2017,3.54E-05,['Tunghook'],0.36,321173,0.967,0,2J5KgiAbYs1OqrRvC7SL87,0.0487,11,0.438,-2.924,0,When Will I Learn (Live),0,5/19/17,0.222,98.366
0.251,2017,0.000913,"['Leonard Van Helden', 'Minimal Beats']",0.539,408793,0.593,0,2Uv8iflzBa1ZcwU5jeCHRM,0.527,7,0.078,-14.307,1,Bona Musica,0,10/29/17,0.181,127.999
0.532,2016,0.0247,['Dainpeace'],0.848,198265,0.705,0,33XbHTsuiAQi0XInxTOaaZ,0.000216,11,0.0997,-4.648,0,I Like My Beat,0,12/23/16,0.206,98.013
0.519,2017,0.25,['Bao Huy'],0.765,181058,0.705,0,3JsK1f4vjPJ0lAeYezdIkM,0,1,0.161,-7.059,1,Ngày Xuân Long Phụng Sum Vầy,0,3/22/17,0.0447,97.965
0.217,2020,0.0313,['Anotherworld el Bey'],0.676,194717,0.684,1,3OupJXAhSOiMc0JQSWfpVL,0,10,0.169,-6.679,0,Da Realest,0,9/6/20,0.382,130.211
0.122,2016,3.29E-05,['Sergio Arzillo'],0.789,451894,0.91,0,3a06el4oK5jSU2QQMK7SPE,0.942,8,0.131,-9.789,0,Mental Jobs - Original mix,0,12/30/16,0.0566,127.988
0.552,2016,0.00149,"['Derx', 'Nathan Brumley']",0.727,288750,0.474,0,3b0LOj6FoXBeFBTFq3NbRw,0.0412,11,0.0367,-7.044,0,Embrace This Moment,0,12/23/16,0.0364,128.001
0.0595,2017,0.00246,['Avana'],0.227,201217,0.934,0,3eEB4nyTO2PSKzZ4QUIXAb,0.884,1,0.197,-5.169,0,The Wilderness,0,12/20/17,0.0557,150.048
0.738,2016,0.00907,"['Dj Anton Ostapovich', 'Veronik']",0.649,274416,0.83,1,3prUIUi9YLvdzppmgnmW39,4.05E-06,1,0.24,-2.16,1,I Can Not Be,0,12/20/16,0.213,128.063
0.198,2017,0.000621,"['Jaytech', 'Tommy Murphy']",0.634,289526,0.74,0,3tsYtjdyn23IaBqR5WjLtW,0.127,11,0.117,-8.218,0,Show You,1,12/1/17,0.0279,125.963
0.22,2017,0.0181,['Donkey Rollers'],0.606,178275,0.778,0,4E3E5IlvamwZF6rsnlO4wn,0.793,7,0.216,-7.054,1,The Last City on Earth - Avana Remix,0,12/20/17,0.0296,112.41
0.101,2017,0.0148,['Scott-O-Matic'],0.802,389548,0.647,0,4HbXIuKLVHdE6M2fAZRyDZ,0.95,4,0.0883,-7.462,0,The Demon,0,1/14/17,0.0567,130.001
0.29,2016,0.00123,"['DualXess', 'DJ Chris M.']",0.705,225469,0.772,0,4M2x4oC9oe28LFXEwew9t6,0.0218,0,0.0851,-7.193,1,Jumping,0,12/23/16,0.0355,127.987
0.821,2017,0.314,['Bao Huy'],0.791,232318,0.82,0,4QXLcMLHAOYm8JY2JnoAGH,0,9,0.42,-5.488,0,Xuân Yêu Thương,0,3/22/17,0.065,140.018
0.327,2017,0.235,['Stone Bwoy'],0.68,172852,0.555,0,4kg8XGUdBpVKbCYIPjvJwH,0,1,0.287,-4.467,1,Shell Dem - Shutdown Riddim,1,5/26/17,0.41,103.811
0.143,2017,0.012,"['Above & Beyond', 'Justine Suissa']",0.514,296759,0.762,0,4msN6sxSacmHFNFZMZzfqg,0.0186,9,0.156,-6.762,1,Alright Now - Above & Beyond Club Mix,1,12/1/17,0.0455,127.969
0.608,2016,0.00623,"['David Pole', 'Martika', 'The Romy']",0.745,251953,0.979,0,4nGDe1W0MKiDTVV9yIhXQ0,0,5,0.125,-3.409,0,Join The Party - Extended Mix,0,12/23/16,0.127,127.988
0.717,2017,0.0932,['Lindsay Ell'],0.509,202747,0.876,0,4dV6BP3spzbAMWlsb2adGG,6.51E-06,4,0.119,-2.852,1,Criminal,56,8/11/17,0.0525,77.491
1.00E-05,2017,0.169,['Waves Hard'],0.113,175216,0.814,0,3zhK6zKrLWxdgwtT1Nzu1c,0.991,0,0.592,-13.846,1,Waves for Dreaming,57,5/6/17,0.0718,83.877
0.151,2017,0.0935,['Trippie Redd'],0.607,223139,0.609,1,7KrkTrZfPhgXelA3NvDMkE,0,0,0.168,-5.679,1,In Too Deep,56,10/6/17,0.0498,143.073
0.215,2017,0.0031,"['XXXTENTACION', 'Ski Mask The Slump God']",0.914,162214,0.515,1,05And5JRQJeIaMASE5D9Nj,0,1,0.105,-9.934,1,4Peat,60,7/14/17,0.356,150.016
0.497,2017,0.00739,['Sam Smith'],0.513,207966,0.648,0,7HwcH5CiJzuUzspuOqOJQa,4.87E-05,5,0.176,-7.714,0,"Baby, You Make Me Crazy",57,11/3/17,0.0994,169.743
0.384,2017,0.369,['eli.'],0.899,264000,0.259,0,76cQg9zKImVOYRz6sU6xvw,0.0741,5,0.103,-8.266,1,i'm sad,63,11/14/17,0.0638,119.948
0.678,2017,0.0185,['Terror Reid'],0.544,180000,0.812,1,7EpACeh5ooHUb0AnQ3f3Xl,0,1,0.481,-6.431,1,Uppercuts,63,4/7/17,0.393,183.529
0.39,2017,0.939,"['halberd', 'Nion']",0.782,84315,0.127,0,7pDspg2l98EwYQRcBpmQWK,0.781,7,0.125,-20.939,1,summer nights.,61,7/13/17,0.668,83.989
0.302,2017,0.625,['The Lumineers'],0.652,178840,0.601,0,5kGBSOrKYmhRfdPBw4xD8D,0.000165,4,0.17,-7.988,1,Angela (Single Version),54,2/24/17,0.0317,130.308
0.546,2017,0.000744,['Lil Skies'],0.811,155474,0.642,1,3i5h463CsDCWV13a25RgEO,0,8,0.0981,-6.161,1,Big Money,58,12/12/17,0.0661,160.946
0.72,2017,0.0313,"['Sigala', 'Ella Eyre']",0.708,202999,0.868,0,3kGfazcbVvVkuZunzlLgTD,0,6,0.122,-3.287,1,Came Here for Love,66,6/9/17,0.0431,124.994
0.221,2017,0.76,['Chris Stapleton'],0.535,255027,0.266,0,3yju5QYFjndmGvaG2wVvPv,4.91E-05,4,0.243,-9.97,1,"Last Thing I Needed, First Thing This Morning",56,5/5/17,0.03,83.177
0.418,2017,0.0649,['DAY6'],0.458,283160,0.617,0,71WZ7yFuwxmQz5jJUpvkGv,0,5,0.109,-3.464,0,예뻤어 You Were Beautiful,68,6/7/17,0.0331,167.925
0,2017,5.91E-05,['Relaxation Channel'],0,60043,2.01E-05,0,1cDoexqoPljd8ztMW7dLCe,1,1,0.734,-15.457,1,Pink Noise (Loopable),55,10/19/17,0,0
0.0488,2017,0.354,"['21 Savage', 'Offset', 'Metro Boomin']",0.799,160320,0.381,1,3oxCefEI6Tc6Z6t20J4IvH,3.12E-06,1,0.135,-7.147,1,Disrespectful,59,10/30/17,0.464,158.021
0.53,2017,0.355,['Roy Blair'],0.578,246545,0.338,1,6olfAuiqOGpkQLo4i5A7nd,3.92E-06,8,0.0866,-12.005,1,Hazel,57,12/8/17,0.0405,83.876
0.477,2017,0.135,['TeZATalks'],0.644,226341,0.86,1,6MyFzWJv92xEZV3xt3us2D,0,8,0.099,-3.966,0,STFD,61,2/1/17,0.0745,122.994
0.275,2017,0.876,['Matt Maeson'],0.752,223467,0.276,0,6TpowNTagUJ7f8ctFFCVN8,0,5,0.103,-8.901,1,Cringe - Stripped,60,5/26/17,0.0463,126.135
0.247,2017,0.00725,"['Skan', 'Krale', 'M.I.M.E', 'Drama B']",0.495,276000,0.834,0,67WMyaBOp5pwWeBXLIJ0ra,4.00E-05,4,0.126,-4.731,0,No Glory (feat. M.I.M.E & Drama B),65,6/12/17,0.0967,150.049
0.298,2017,0.895,['Clairo'],0.747,118883,0.0676,0,4JHCLFKkuvNMb67DYuAjUU,0.258,7,0.11,-14.215,0,Get With U,58,4/15/17,0.0441,65.003
0.639,2017,0.00384,['Beck'],0.635,190448,0.909,0,28AgTOIZke8nitD0NNeb3G,0.0852,1,0.239,-4.796,0,Up All Night,59,10/13/17,0.0553,110.005
0.474,2017,0.995,['Laura Hanson'],0.555,76779,0.0306,0,78RskfTZHN7IYXY1ZxNbKY,0.958,0,0.122,-23.42,1,Puff The Magic Dragon,64,5/11/17,0.0545,114.703
0.594,2017,0.0051,['NEFFEX'],0.657,227200,0.842,0,7zv0i1f8kTy8hPapkm28kz,2.77E-06,0,0.223,-5.26,1,Best of Me,68,7/12/17,0.068,74.995
0.41,2017,0.291,['Healy'],0.812,234998,0.35,0,31ZurLH7s71LBJXO003zpy,0.0295,6,0.0951,-7.566,0,Unwind,57,2017,0.0428,123.988
0.279,2017,0.637,['Henry'],0.545,231643,0.468,0,3hm4axDodp2jFEDohQfXxV,0,7,0.128,-6.064,1,It's You,69,10/4/17,0.0247,76.045
0.757,2017,0.146,['DPR LIVE'],0.846,177343,0.592,0,1dN4Z7wZTQXLEl33RkMO3a,0,5,0.258,-6.452,0,Text Me,60,12/7/17,0.28,134.024
0.401,2017,0.00264,['Lil Uzi Vert'],0.732,182707,0.75,1,3EWaR09H3TkRgaLTIheYFr,0,11,0.109,-6.366,0,XO Tour Llif3,59,11/17/17,0.231,155.096
0.399,2017,0.00648,['Portugal. The Man'],0.551,211720,0.741,0,384TqRlwlMfeUAODhXfF3O,0.00603,8,0.0707,-4.245,1,Tidal Wave,58,6/16/17,0.029,79.984
0.244,2017,0.996,['Emma Wiederstahl'],0.748,195918,0.045,0,03XFziNAcPbc4VuIr4W7Al,0.97,7,0.109,-19.795,1,Cold Water,61,4/26/17,0.0881,98.449
0.138,2017,0.0596,['Drakeo the Ruler'],0.906,206379,0.253,1,47PfqyXzLIKQp37yJNITrs,0.000108,1,0.0803,-11.742,1,Roll Bounce,55,12/26/17,0.206,94.529
0.523,2017,0.156,['YoungBoy Never Broke Again'],0.695,236121,0.648,1,627Ue4WpTs3P9DumoK3BVx,0,5,0.186,-7.34,0,War with Us,55,7/31/17,0.0831,80.037
0.582,2017,4.11E-05,['Rise Against'],0.294,228720,0.92,0,12C6ufD5zOWsQGHQY7aXRM,0.000232,10,0.0804,-2.471,0,The Violence,61,6/9/17,0.0635,184.007
0.907,2017,0.504,"['Ghost and Pals', 'Silver Chord Music']",0.85,153208,0.389,0,63PoQFqCBMlCUDBUtUiXRZ,0,1,0.0835,-12.329,1,Candle Queen,60,11/7/17,0.0387,115.043
0.275,2017,0.105,['Julia Michaels'],0.648,202347,0.616,0,1FY8gDAydm8CfGYp7Lv9ce,0,6,0.161,-7.82,1,Worst In Me,55,7/28/17,0.0606,105.985
0.687,2017,0.0451,['Matty Wood$'],0.71,160566,0.643,1,1rkczjrPToWgR7ldFn2fzu,0,7,0.0628,-14.703,1,Sunday,56,11/12/17,0.194,167.948
0.154,2017,0.0124,"['2 Chainz', 'Drake']",0.687,188069,0.829,1,5tkDCf3xKRZjT5RbCb3sZB,0,3,0.107,-4.204,0,Big Amount,55,6/16/17,0.26,133.854
0.432,2017,0.648,['Henry Jamison'],0.69,211795,0.399,0,2I5mhy8zeIIMWgOFny4Fle,0.0168,6,0.0704,-10.906,1,The Rains,59,10/27/17,0.0281,117.029
0.596,2017,0.817,['XXXTENTACION'],0.648,104072,0.218,1,0fWkWSpXp1V8nWslbA25Sg,0.005,10,0.108,-13.603,0,hate will never win,59,12/19/17,0.384,88.577
0.517,2017,0.135,['Lil Skies'],0.615,146184,0.704,1,4n6TxUxKF7VBXZSRLGivAC,0,10,0.132,-6.955,0,The Clique,57,12/12/17,0.345,158.509
0.554,2017,0.778,['Jeremy Zucker'],0.75,140360,0.431,1,2mSrVZsSKn2Ye5f0YuAbMh,0,5,0.132,-10.093,1,Idk Love,60,5/26/17,0.312,124.088
0.238,2017,0.00879,['Nothing More'],0.411,364907,0.805,0,2FlbiceZnWgzPoUGCviLHT,2.58E-05,4,0.0819,-5.246,0,Fade In / Fade Out,57,9/15/17,0.0418,83.479
0.427,2017,0.802,['Ulices Chaidez'],0.746,209664,0.384,0,7Jcvu13qlP4km0uDX9p2pZ,0,7,0.133,-6.905,0,Que Bonito Es Querer,63,11/24/17,0.0338,134.044
0.579,2017,0.00191,['Hillsong UNITED'],0.471,253653,0.727,0,33Nyq9QfKCXEQtzeg22vg7,1.73E-05,2,0.0989,-7.715,1,Not Today,54,6/9/17,0.0505,183.941
0.269,2017,0.203,['Young Thug'],0.845,208920,0.37,1,347hgqCHnL4GfgVX5hZfNv,0,4,0.104,-7.333,0,Daddy's Birthday,57,6/16/17,0.519,152.949
0.319,2017,0.0264,['MYTH & ROID'],0.384,231107,0.912,0,1JC0r7pvdrdbdJQBYfRc19,0,5,0.149,-4.091,1,Paradisus-Paradoxum,60,4/26/17,0.103,100.36
0.113,2017,0.509,['H.E.R.'],0.362,214240,0.417,0,3hAGmPnGix8RTb1vy5qZcb,1.60E-06,8,0.145,-11.412,1,Avenue,57,10/20/17,0.289,82.156
0.727,2017,0.088,['Joywave'],0.673,183525,0.716,0,6IY3cC281mz9q0bViUEldz,0.00256,8,0.209,-4.982,0,It's A Trip!,58,7/28/17,0.0291,97.925
0.687,2017,0.249,['BROCKHAMPTON'],0.835,202087,0.681,1,1m4C9zlV89rXTfXStluvec,0,8,0.18,-4.357,1,ZIPPER,58,12/15/17,0.111,113.989
0.307,2017,0.0424,"['Mandisa', 'TobyMac', 'Kirk Franklin']",0.629,244360,0.69,0,5c1gWcamTmYP1t3UwN6caS,0,7,0.363,-4.894,1,Bleed The Same,56,5/19/17,0.0357,102.036
0.757,2017,0.0192,['Coast Modern'],0.687,208307,0.949,0,0YhRiaZFi8amEL2jRtVylQ,0,7,0.118,-4.63,0,Dive,56,7/28/17,0.0443,106.944
0.195,2017,0.197,"['Dove Cameron', 'Sofia Carson']",0.426,206379,0.763,0,3N1V03yrqyNPo5A4Fu2Wd7,6.43E-06,4,0.264,-4.369,1,Space Between,63,7/21/17,0.049,155.92
0.0237,2017,0.109,['Deep Rain Sampling'],0.15,243864,0.973,0,5fDLBww6T5FfBl5QlvvnTf,0.974,1,0.811,-18.407,1,Water Sounds Rain,60,4/12/17,0.0784,72.983
0.555,2017,0.501,['Call Me Karizma'],0.565,221647,0.388,1,1jKBiK0Yk6VCcBfJOgBUbs,6.36E-06,7,0.0847,-9.479,1,Frank Ocean,57,7/14/17,0.366,83.831
0.223,2017,0.115,['Vince Staples'],0.785,227560,0.476,0,2fRoKHW3lzNUKIUTade8nL,0.00165,1,0.092,-9.805,1,745,58,6/23/17,0.115,118.931
0.198,2017,0.846,['guccihighwaters'],0.71,161897,0.394,1,2ZpkUn9s1jgKGxsPWnbtMq,2.35E-06,3,0.11,-9.959,0,oh fuck i'm drunk,60,10/16/17,0.0368,120.145
0.296,2017,0.0483,"['Marshmello', 'Khalid', 'ILLENIUM']",0.475,205120,0.801,0,5ip3FCi89E2eDtId6kcJmo,0.00178,4,0.239,-3.071,1,Silence - Illenium Remix,59,10/12/17,0.0381,141.92
0.0695,2017,0.0158,['guardin'],0.4,174743,0.681,0,20HB3FzjaKennmHRcpDvtz,0,0,0.0627,-5.931,1,Demons in My Orbit,58,7/4/17,0.218,180.107
0.476,2017,0.0957,['Halsey'],0.55,207174,0.874,1,2zRiYzBzeabQQ16BK3c6jk,0,1,0.0618,-3.954,0,Heaven In Hiding,59,6/2/17,0.136,117.926
0.217,2017,0.139,"['Aminé', 'Nelly']",0.869,180000,0.526,1,4Hj5yNHgu2dyrnzRQN7Gld,0,0,0.119,-5.766,1,Yellow,58,7/28/17,0.111,128.996
0.139,2017,0.0432,['Tay-K'],0.781,70000,0.731,1,7m1cNdKABpKy0aAtsKAIGx,0,8,0.0454,-8.3,1,Saran Pack,56,12/14/17,0.226,139.977
0.526,2017,0.000854,"['Thomas Rhett', 'Maren Morris']",0.613,223627,0.839,0,17hd4ptJCbsEeLj0auPcwy,0,9,0.341,-3.799,0,Craving You,55,9/8/17,0.0352,104.975
0.66,2017,0.712,['Samsa'],0.526,208144,0.525,1,4XOlo2K3XX1ICy1KfEiWyO,0.000148,0,0.139,-12.345,1,Solo,57,8/18/17,0.26,73.731
0.516,2017,0.991,['The Harpeurs'],0.565,94059,0.0357,0,1w8KJUP2hZ57CbJq7Z1cBD,0.946,5,0.113,-18.991,1,Brahms Lullaby,62,6/1/17,0.0722,66.007
0.413,2017,0.0671,['03 Greedo'],0.798,160000,0.739,1,2HCF5YLwfUhHBIaBg9OOfL,0,1,0.257,-3.063,0,Run for Yo Life,54,7/26/17,0.0391,96.02
0.399,2017,0.377,['Sam Smith'],0.713,207164,0.597,0,6hPFEpT7bVguj9aCFLOmiz,2.86E-05,4,0.179,-7.117,1,Midnight Train,58,11/3/17,0.0692,96.06
0.0703,2017,0.0961,['Anna Blue'],0.552,220000,0.581,0,4ZlAB5Ki4A5KgHuGNriWNg,6.31E-06,9,0.0978,-6.521,1,Silent Scream,61,3/31/17,0.0315,81.987
0.409,2017,0.852,['Paramore'],0.561,221720,0.286,0,2EcQY09CYgJ1qk6H1qZf8h,3.56E-05,2,0.116,-10.917,1,26,60,5/12/17,0.0266,90.004
0.242,2017,0.0164,['A Boogie Wit da Hoodie'],0.759,197667,0.646,1,2BJpuAoDeQ1QuPvnryfAWK,0,5,0.137,-7.815,0,No Promises,57,9/29/17,0.304,145.005
0.521,2017,0.000122,['Nothing More'],0.54,235853,0.966,0,4bPrKGqQKiBmf49XB4F4H5,0.000626,10,0.391,-3.884,0,Let 'em Burn,57,9/15/17,0.0637,94.986
0.316,2017,0.128,['bülow'],0.743,192293,0.523,0,45iMwUi9OBJlEIsTJ4AStR,0.000124,7,0.135,-10.288,1,Not A Love Song,61,11/3/17,0.0867,92.006
0.197,2017,0.801,['Finn'],0.568,273059,0.597,0,40XwcZVS7Oh7VvBuOWrgkk,0.17,10,0.309,-9.631,1,In Luv With U,60,8/17/17,0.0405,105.415
0.527,2017,0.153,"['The Weeknd', 'A$AP Rocky', 'Young Thug']",0.751,221968,0.654,1,7F1LWA9sIlTorHUo4amGqk,0,0,0.104,-5.665,0,Reminder - Remix,61,8/1/17,0.206,160.035
0.423,2017,0.0244,"['Hosier', 'SMO']",0.706,346388,0.813,0,2cAQbyW6SydB3KJsq8wc3y,0,9,0.0986,-5.122,1,Long Bumpy Road - Remix,55,4/14/17,0.0729,144.021
0.356,2017,0.266,['Doobie'],0.619,173558,0.561,1,2k0ynQchAUOWvlskFsugV7,0,11,0.169,-9.371,1,Kids on Drugs,55,1/20/17,0.0355,91.03
0.155,2017,0.125,['Machine Gun Kelly'],0.49,266320,0.607,1,26Up4Z4Tq5Yc8ajbDQwIXR,0,11,0.0953,-6.282,0,Rehab,59,5/12/17,0.0368,85.043
0.447,2017,0.34,['Lil Uzi Vert'],0.427,199211,0.698,1,57nQyFocXZrKvWg5ZPYSoG,0,1,0.0817,-6.06,1,Malfunction,56,8/25/17,0.247,93.611
0.256,2017,0.332,['Drake'],0.766,153725,0.234,0,6MbH1QiphMCPTqVEVC7UYi,0.00156,11,0.358,-7.544,0,Nothings Into Somethings,58,3/18/17,0.159,96.882
