id	name	city	state	zip
1725680	MEREDOSIA-CHAMBERSBURG CUSD 11	MEREDOSIA	IL	62665
1725690	MERIDIAN CUSD 223	STILLMAN VALLEY	IL	61084
1725740	METAMORA CCSD 1	METAMORA	IL	61548
1725770	COUNTY OF WOODFORD SCHOOL	METAMORA	IL	61548
1725920	MIDLOTHIAN SD 143	MIDLOTHIAN	IL	60445
1725950	MILFORD CCSD 280	MILFORD	IL	60953
1725980	MILFORD TWP HSD 233	MILFORD	IL	60953
1726100	MILLBURN CCSD 24	OLD MILL CREEK	IL	60083
1726180	FAIRFIELD COMM H S DIST 225	FAIRFIELD	IL	62837
1726190	MILLSTADT CCSD 160	MILLSTADT	IL	62260
1726250	MILLER TWP CCSD 210	MARSEILLES	IL	61341
1726310	MINOOKA CCSD 201	MINOOKA	IL	60447
1726340	MINOOKA CHSD 111	MINOOKA	IL	60447
1726370	MOKENA SD 159	MOKENA	IL	60448
1726400	MOLINE-COAL VALLEY CUSD 40	MOLINE	IL	61265
1726430	MOMENCE CUSD 1	MOMENCE	IL	60954
1726490	MONROE SD 70	BARTONVILLE	IL	61607
1726550	MONTICELLO CUSD 25	MONTICELLO	IL	61856
1726590	MONTMORENCY CCSD 145	ROCK FALLS	IL	61071
1726610	MORRIS SD 54	MORRIS	IL	60450
1726640	MORRIS CHSD 101	MORRIS	IL	60450
1726710	MORRISON CUSD 6	MORRISON	IL	61270
1726760	MORRISONVILLE CUSD 1	MORRISONVILLE	IL	62546
1726800	MORTON CUSD 709	MORTON	IL	61550
1726820	GOLF ESD 67	MORTON GROVE	IL	60053
1726850	MORTON GROVE SD 70	MORTON GROVE	IL	60053
1726880	J S MORTON HSD 201	CICERO	IL	60804
1726970	MERIDIAN CUSD 101	MOUNDS	IL	62964
1727180	MOUNT OLIVE CUSD 5	MOUNT OLIVE	IL	62069
1727210	MOUNT PROSPECT SD 57	MT PROSPECT	IL	60056
1727290	MT PULASKI CUSD 23	MOUNT PULASKI	IL	62548
1727300	BROWN COUNTY CUSD 1	MOUNT STERLING	IL	62353
1727340	MOUNT VERNON SD 80	MOUNT VERNON	IL	62864
1727360	MT VERNON TWP HSD 201	MOUNT VERNON	IL	62864
1727390	MT ZION CUSD 3	MT ZION	IL	62549
1727450	MULBERRY GROVE CUSD 1	MULBERRY GROVE	IL	62262
1727540	MUNDELEIN ESD 75	MUNDELEIN	IL	60060
1727570	MUNDELEIN CONS HSD 120	MUNDELEIN	IL	60060
1727610	MURPHYSBORO CUSD 186	MURPHYSBORO	IL	62966
1727710	NAPERVILLE CUSD 203	NAPERVILLE	IL	60540
1727720	NASHVILLE CCSD 49	NASHVILLE	IL	62263
1727740	NASHVILLE CHSD 99	NASHVILLE	IL	62263
1727780	NAUVOO-COLUSA CUSD 325	NAUVOO	IL	62354
1727810	NELSON PUBLIC SD NO 8	NELSON	IL	61021
1727840	NEOGA CUSD 3	NEOGA	IL	62447
1727930	NETTLE CREEK CCSD 24C	MORRIS	IL	60450
1727960	NEW ATHENS CUSD 60	NEW ATHENS	IL	62264
1727990	NEW BERLIN CUSD 16	LOAMI	IL	62661
1728110	NEW HOPE CCSD 6	FAIRFIELD	IL	62837
1728140	NEW LENOX SD 122	NEW LENOX	IL	60451
1728160	NEW SIMPSON HILL SD 32	TUNNEL HILL	IL	62972
1728200	NEW TRIER TWP HSD 203	NORTHFIELD	IL	60093
1728260	NEWARK CHSD 18	NEWARK	IL	60541
1728270	NEWARK CCSD 66	NEWARK	IL	60541
1728500	NILES ESD 71	NILES	IL	60714
1728530	NILES TWP CHSD 219	SKOKIE	IL	60077
1728560	NOKOMIS CUSD 22	NOKOMIS	IL	62075
1728620	MCLEAN COUNTY USD 5	NORMAL	IL	61761
1728650	NORRIDGE SD 80	NORRIDGE	IL	60706
1728700	NORTH BOONE CUSD 200	POPLAR GROVE	IL	61065
1728810	NORTH CLAY CUSD 25	LOUISVILLE	IL	62858
1728890	NORTH PALOS SD 117	PALOS HILLS	IL	60465
1728920	N PEKIN & MARQUETTE HGHT SD 102	MARQUETTE HEIGHTS	IL	61554
1728980	NORTHBROOK SD 28	NORTHBROOK	IL	60062
1729010	NORTHFIELD TWP HSD 225	GLENVIEW	IL	60026
1729020	NORTHWESTERN ILLINOIS ASSN	SYCAMORE	IL	60178
1729040	NORWOOD ESD 63	PEORIA	IL	61604
1729100	OAK GROVE SD 68	BARTONVILLE	IL	61607
1729130	OAK GROVE SD 68	LIBERTYVILLE	IL	60048
1729190	OAK LAWN-HOMETOWN SD 123	OAK LAWN	IL	60453
1729220	OAK LAWN CHSD 229	OAK LAWN	IL	60453
1729250	OAK PARK ESD 97	OAK PARK	IL	60302
1729280	OAK PARK - RIVER FOREST SD 200	OAK PARK	IL	60302
1729310	OAKDALE CCSD 1	OAKDALE	IL	62268
1729340	OAKLAND CUSD 5	OAKLAND	IL	61953
1729420	OBLONG CUSD 4	OBLONG	IL	62449
1729520	ODELL CCSD 435	ODELL	IL	60460
1729670	OGLESBY ESD 125	OGLESBY	IL	61348
1729700	OHIO CCSD 17	OHIO	IL	61349
1729730	OHIO CHSD 505	OHIO	IL	61349
1729760	O FALLON CCSD 90	O FALLON	IL	62269
1729790	O FALLON TWP HSD 203	O FALLON	IL	62269
1729890	OLYMPIA CUSD 16	STANFORD	IL	61774
1729940	R O W V A CUSD 208	ONEIDA	IL	61467
1730060	ORANGEVILLE CUSD 203	ORANGEVILLE	IL	61060
1730160	OREGON CUSD 220	OREGON	IL	61061
1730200	ORION CUSD 223	ORION	IL	61273
1730220	ORLAND SD 135	ORLAND PARK	IL	60462
1730270	OSWEGO CUSD 308	OSWEGO	IL	60543
1730300	OTTAWA ESD 141	OTTAWA	IL	61350
1730330	OTTAWA TWP HSD 140	OTTAWA	IL	61350
1730420	PALATINE CCSD 15	PALATINE	IL	60067
1730450	TOWNSHIP HSD 211	PALATINE	IL	60067
1730480	PALESTINE CUSD 3	PALESTINE	IL	62451
1730510	CCSD 180	BURR RIDGE	IL	60527
1730540	NORTHWESTERN CUSD 2	PALMYRA	IL	62674
1730570	PALOS HEIGHTS SD 128	PALOS HEIGHTS	IL	60463
1730600	PALOS CCSD 118	PALOS PARK	IL	60464
1730630	PANA CUSD 8	PANA	IL	62557
1730660	PANHANDLE CUSD 2	RAYMOND	IL	62560
1730750	PARIS-UNION SD 95	PARIS	IL	61944
1730780	PARIS CUSD 4	PARIS	IL	61944
1730810	PARK FOREST SD 163	PARK FOREST	IL	60466
1730840	PARK RIDGE CCSD 64	PARK RIDGE	IL	60068
1730870	PATOKA CUSD 100	PATOKA	IL	62875
1730900	GEN GEORGE PATTON SD 133	RIVERDALE	IL	60827
1730930	PAWNEE CUSD 11	PAWNEE	IL	62558
1730990	PAYSON CUSD 1	PAYSON	IL	62360
1731020	PEARL CITY CUSD 200	PEARL CITY	IL	61032
1731050	PECATONICA CUSD 321	PECATONICA	IL	61063
1731080	PEKIN PSD 108	PEKIN	IL	61554
1731110	PEKIN CSD 303	PEKIN	IL	61554
1731140	PEMBROKE CCSD 259	PEMBROKE TOWNSHIP	IL	60958
1731200	PENNOYER SD 79	NORRIDGE	IL	60706
1731230	PEORIA SD 150	PEORIA	IL	61603
1731270	PEORIA HEIGHTS CUSD 325	PEORIA HEIGHTS	IL	61616
1731290	PEOTONE CUSD 207U	PEOTONE	IL	60468
1731310	PERANDOE SPEC EDUC DISTRICT	RED BUD	IL	62278
1731380	PERU ESD 124	PERU	IL	61354
1731410	PORTA CUSD 202	PETERSBURG	IL	62675
1731500	SOUTHWESTERN CUSD 9	BRIGHTON	IL	62012
1731560	CCSD 204	PINCKNEYVILLE	IL	62274
1731620	PINCKNEYVILLE CHSD 101	PINCKNEYVILLE	IL	62274
1731710	PIKELAND CUSD 10	PITTSFIELD	IL	62363
1731740	PLAINFIELD SD 202	PLAINFIELD	IL	60544
1731770	PLANO CUSD 88	PLANO	IL	60545
1731860	PLEASANT HILL SD 69	PEORIA	IL	61605
1731890	PLEASANT HILL CUSD 3	PLEASANT HILL	IL	62366
1731920	PLEASANT PLAINS CUSD 8	PLEASANT PLAINS	IL	62677
1731950	PLEASANT VALLEY SD 62	PEORIA	IL	61604
1732040	PLEASANTDALE SD 107	BURR RIDGE	IL	60527
1732090	POTOMAC CUSD 10	POTOMAC	IL	61865
1732100	POLO CUSD 222	POLO	IL	61064
1732160	PONTIAC CCSD 429	PONTIAC	IL	61764
1732190	PONTIAC-W HOLLIDAY SD 105	FAIRVIEW HEIGHTS	IL	62208
1732220	PONTIAC TWP HSD 90	PONTIAC	IL	61764
1732280	POPE CO CUD 1	GOLCONDA	IL	62938
1732370	POSEN-ROBBINS ESD 143-5	POSEN	IL	60469
1732490	PRAIRIE DU ROCHER CCSD 134	PRAIRIE DU ROCHER	IL	62277
1732520	PRAIRIE GROVE CSD 46	CRYSTAL LAKE	IL	60014
1732550	PRAIRIE HILL CCSD 133	SOUTH BELOIT	IL	61080
1732580	ADLAI E STEVENSON HSD 125	LINCOLNSHIRE	IL	60069
1732670	PRINCETON ESD 115	PRINCETON	IL	61356
1732700	PRINCETON HSD 500	PRINCETON	IL	61356
1732770	PRINCEVILLE CUSD 326	PRINCEVILLE	IL	61559
1732830	PROPHETSTOWN-LYNDON-TAMPICO CUSD3	PROPHETSTOWN	IL	61277
1732850	PROSPECT HEIGHTS SD 23	PROSPECT HEIGHTS	IL	60070
1732910	PROVISO TWP HSD 209	FOREST PARK	IL	60130
1732960	PUTNAM COUNTY CUSD 535	GRANVILLE	IL	61326
1732970	QUEEN BEE SD 16	GLENDALE HEIGHTS	IL	60139
1733000	QUINCY SD 172	QUINCY	IL	62301
1733030	RACCOON CONS SD 1	CENTRALIA	IL	62801
1733090	RAMSEY CUSD 204	RAMSEY	IL	62080
1733120	RANKIN CSD 98	PEKIN	IL	61554
1733210	RANTOUL CITY SD 137	RANTOUL	IL	61866
1733240	RANTOUL TOWNSHIP HSD 193	RANTOUL	IL	61866
1733270	REAVIS TWP HSD 220	BURBANK	IL	60459
1733300	RED BUD CUSD 132	RED BUD	IL	62278
1733380	REED CUSTER CUSD 255U	BRAIDWOOD	IL	60408
1733390	RHODES SD 84-5	RIVER GROVE	IL	60171
1733420	RICH TWP HSD 227	MATTESON	IL	60443
1733450	RICHLAND GSD 88A	CREST HILL	IL	60403
1733510	RICHMOND-BURTON CHSD 157	RICHMOND	IL	60071
1733690	RIDGELAND SD 122	OAK LAWN	IL	60453
1733720	RIDGEWOOD CHSD 234	NORRIDGE	IL	60706
1733750	RILEY CCSD 18	MARENGO	IL	60152
1733810	RIVER FOREST SD 90	RIVER FOREST	IL	60305
1733840	RIVER GROVE SD 85-5	RIVER GROVE	IL	60171
1733870	RIVER TRAILS SD 26	MT PROSPECT	IL	60056
1733930	RIVERDALE CUSD 100	PORT BYRON	IL	61275
1733950	RIVER BEND CUSD 2	FULTON	IL	61252
1733990	RIVERSIDE SD 96	RIVERSIDE	IL	60546
1734020	RIVERSIDE-BROOKFIELD TWP SD 208	RIVERSIDE	IL	60546
1734100	RIVERTON CUSD 14	SPAULDING	IL	62561
1734110	RIVERVIEW CCSD 2	EAST PEORIA	IL	61611
1734140	ROANOKE BENSON CUSD 60	ROANOKE	IL	61561
1734170	ROBEIN SD 85	EAST PEORIA	IL	61611
1734230	ROBINSON CUSD 2	ROBINSON	IL	62454
1734260	ROCHELLE CCSD 231	ROCHELLE	IL	61068
1734290	ROCHELLE TWP HSD 212	ROCHELLE	IL	61068
1734320	ROCHESTER CUSD 3A	ROCHESTER	IL	62563
1734350	ROCK FALLS ESD 13	ROCK FALLS	IL	61071
1734380	ROCK FALLS TWP HSD 301	ROCK FALLS	IL	61071
1734410	ROCK ISLAND SD 41	ROCK ISLAND	IL	61201
1734440	ROCKRIDGE CUSD 300	TAYLOR RIDGE	IL	61284
1734470	ROCKDALE SD 84	ROCKDALE	IL	60436
1734510	ROCKFORD SD 205	ROCKFORD	IL	61104
1734540	ROCKTON SD 140	ROCKTON	IL	61072
1734590	ROME CCSD 2	DIX	IL	62830
1734620	RONDOUT SD 72	LAKE FOREST	IL	60045
1734650	ROOKS CREEK CCSD 425	GRAYMONT	IL	61743
1734710	ROSELLE SD 12	ROSELLE	IL	60172
1734740	SCHAUMBURG CCSD 54	SCHAUMBURG	IL	60194
1734770	ROSEMONT ESD 78	ROSEMONT	IL	60018
1734870	ROSSVILLE-ALVIN CUSD 7	ROSSVILLE	IL	60963
1734990	ROUND LAKE CUSD 116	ROUND LAKE	IL	60073
1735010	ROXANA CUSD 1	ROXANA	IL	62084
1735100	RUTLAND CCSD 230	OTTAWA	IL	61350
1735160	SALEM SD 111	SALEM	IL	62881
1735190	SALEM CHSD 600	SALEM	IL	62881
1735220	SALT CREEK SD 48	VILLA PARK	IL	60181
1735310	SANDOVAL CUSD 501	SANDOVAL	IL	62882
1735340	SANDRIDGE SD 172	LYNWOOD	IL	60411
1735370	SANDWICH CUSD 430	SANDWICH	IL	60548
1735400	SARATOGA CCSD 60C	MORRIS	IL	60450
1735460	CCSD 168	SAUK VILLAGE	IL	60411
1735610	SCALES MOUND CUSD 211	SCALES MOUND	IL	61075
1735640	SCHILLER PARK SD 81	SCHILLER PARK	IL	60176
1735770	SELMAVILLE CCSD 10	SALEM	IL	62881
1735820	SENECA CCSD 170	SENECA	IL	61360
1735850	SENECA TWP HSD 160	SENECA	IL	61360
1735940	SESSER-VALIER CUSD 196	SESSER	IL	62884
1735970	INDIAN CREEK CUSD 425	SHABBONA	IL	60550
1736090	SHELBYVILLE CUSD 4	SHELBYVILLE	IL	62565
1736180	SHERRARD CUSD 200	SHERRARD	IL	61281
1736210	SHILOH VILLAGE SD 85	SHILOH	IL	62269
1736240	SHIRLAND CCSD 134	SHIRLAND	IL	61079
1736300	ESD 159	MATTESON	IL	60443
1736330	SIGNAL HILL SD 181	BELLEVILLE	IL	62223
1736360	SILVIS SD 34	SILVIS	IL	61282
1736450	SKOKIE SD 68	SKOKIE	IL	60076
1736480	SKOKIE SD 69	SKOKIE	IL	60077
1736510	SMITHTON CCSD 130	SMITHTON	IL	62285
1736570	SOMONAUK CUSD 432	SOMONAUK	IL	60552
1736600	COUNTY OF WINNEBAGO SD 320	SOUTH BELOIT	IL	61080
1736610	SOUTHEASTERN CUSD 337	AUGUSTA	IL	62311
1736640	SOUTH FORK SD 14	KINCAID	IL	62540
1736720	SOUTH HOLLAND SD 150	SOUTH HOLLAND	IL	60473
1736750	SOUTH HOLLAND SD 151	SOUTH HOLLAND	IL	60473
1736780	SOUTH PEKIN SD 137	SOUTH PEKIN	IL	61564
1736810	BURBANK SD 111	BURBANK	IL	60459
1736840	SOUTH WILMINGTON CCSD 74	SOUTH WILMINGTON	IL	60474
1736900	SPARTA CUSD 140	SPARTA	IL	62286
1736920	SPEC EDUC ASSOC OF ADAMS COUNTY	QUINCY	IL	62301
1736960	SPOON RIVER VALLEY CUSD 4	LONDON MILLS	IL	61544
1737020	SPRING LAKE CCSD 606	MANITO	IL	61546
1737050	SPRING VALLEY CCSD 99	SPRING VALLEY	IL	61362
1737080	SPRINGFIELD SD 186	SPRINGFIELD	IL	62704
1737120	ST ANNE CCSD 256	SAINT ANNE	IL	60964
1737140	ST ANNE CHSD 302	SAINT ANNE	IL	60964
1737170	ST CHARLES CUSD 303	ST CHARLES	IL	60174
1737230	ST ELMO CUSD 202	SAINT ELMO	IL	62458
1737320	ST GEORGE CCSD 258	BOURBONNAIS	IL	60914
1737350	TRIAD CUSD 2	TROY	IL	62294
1737380	ST JOSEPH CCSD 169	SAINT JOSEPH	IL	61873
1737410	ST JOSEPH OGDEN CHSD 305	SAINT JOSEPH	IL	61873
1737440	ST LIBORY CONS SD 30	ST. LIBORY	IL	62282
1737470	ST ROSE SD 14-15	BREESE	IL	62230
1737490	STARK COUNTY CUSD 100	WYOMING	IL	61491
1737590	STAUNTON CUSD 6	STAUNTON	IL	62088
1737650	STEELEVILLE CUSD 138	STEELEVILLE	IL	62288
1737680	STEGER SD 194	STEGER	IL	60475
1737800	STEWARD ESD 220	STEWARD	IL	60553
1737830	STEWARDSON-STRASBURG CUD 5A	STRASBURG	IL	62465
1737860	CENTRAL STICKNEY SD 110	CHICAGO	IL	60638
1737980	STOCKTON CUSD 206	STOCKTON	IL	61085
1738070	WOODLAND CUSD 5	STREATOR	IL	61364
1738100	STREATOR TWP HSD 40	STREATOR	IL	61364
1738130	SULLIVAN CUSD 300	SULLIVAN	IL	61951
1738190	SUMMERSVILLE SD 79	MOUNT VERNON	IL	62864
1738220	SUMMIT HILL SD 161	FRANKFORT	IL	60423
1738370	SUNNYBROOK SD 171	LANSING	IL	60438
1738400	SUNSET RIDGE SD 29	NORTHFIELD	IL	60093
1738460	SYCAMORE CUSD 427	SYCAMORE	IL	60178
1738490	V I T CUSD 2	TABLE GROVE	IL	61482
1738520	TAFT SD 90	LOCKPORT	IL	60441
1738550	TAMAROA SCHOOL DIST 5	TAMAROA	IL	62888
1738700	TAYLORVILLE CUSD 3	TAYLORVILLE	IL	62568
1738760	TEUTOPOLIS CUSD 50	TEUTOPOLIS	IL	62467
1738790	THOMASBORO CCSD 130	THOMASBORO	IL	61878
1738910	THORNTON SD 154	THORNTON	IL	60476
1738940	THORNTON FRACTIONAL TWP HSD 215	CALUMET CITY	IL	60409
1738970	THORNTON TWP HSD 205	SOUTH HOLLAND	IL	60473
1739030	CCSD 146	TINLEY PARK	IL	60477
1739090	CUMBERLAND CUSD 77	TOLEDO	IL	62468
1739120	TOLONO CUSD 7	TOLONO	IL	61880
1739180	TONICA CCSD 79	TONICA	IL	61370
1739390	TREMONT CUSD 702	TREMONT	IL	61568
1739420	WESCLIN CUSD 3	TRENTON	IL	62293
1739450	TRI CITY CUSD 1	BUFFALO	IL	62515
1739460	TRI-COUNTY SPEC EDUC ASSOC	BLOOMINGTON	IL	61704
1739480	TRI POINT CUSD 6-J	KEMPTON	IL	60946
1739510	TROY CCSD 30C	PLAINFIELD	IL	60586
1739600	TUSCOLA CUSD 301	TUSCOLA	IL	61953
1739630	CENTURY CUSD 100	ULLIN	IL	62992
1739660	UNION SD 81	JOLIET	IL	60433
1739780	UNION RIDGE SD 86	HARWOOD HEIGHTS	IL	60706
1739870	UNITED TWP HSD 30	EAST MOLINE	IL	61244
1739930	UNITY POINT CCSD 140	CARBONDALE	IL	62903
1739960	URBANA SD 116	URBANA	IL	61801
1740070	VALLEY VIEW CUSD 365U	ROMEOVILLE	IL	60446
1740080	VALMEYER CUSD 3	VALMEYER	IL	62295
1740140	VANDALIA CUSD 203	VANDALIA	IL	62471
1740200	VENICE CUSD 3	VENICE	IL	62090
1740220	VERMILION ASSOC FOR SPEC EDUC	DANVILLE	IL	61834
1740260	VIENNA SD 55	VIENNA	IL	62995
1740290	VIENNA HSD 133	VIENNA	IL	62995
1740320	VILLA GROVE CUSD 302	VILLA GROVE	IL	61956
1740350	SD 45 DUPAGE COUNTY	VILLA PARK	IL	60181
1740410	VIRGINIA CUSD 64	VIRGINIA	IL	62691
1740440	CHSD 94	WEST CHICAGO	IL	60185
1740470	WABASH CUSD 348	MOUNT CARMEL	IL	62863
1740480	WABASH & OHIO VALLEY SP ED DIST	NORRIS CITY	IL	62869
1740500	CCSD 89	GLEN ELLYN	IL	60137
1740530	WALLACE CCSD 195	OTTAWA	IL	61350
1740620	WALTHAM CCSD 185	UTICA	IL	61373
1740650	WALTONVILLE CUSD 1	WALTONVILLE	IL	62894
1740680	NORTH WAMAC SD 186	CENTRALIA	IL	62801
1740740	WARREN CUSD 205	WARREN	IL	61087
1740800	WARREN TWP HSD 121	GURNEE	IL	60031
1740830	WARRENSBURG-LATHAM CUSD 11	WARRENSBURG	IL	62573
1740890	WARSAW CUSD 316	WARSAW	IL	62379
1740920	LOWPOINT-WASHBURN CUSD 21	WASHBURN	IL	61570
1740980	WASHINGTON CHSD 308	WASHINGTON	IL	61571
1741010	DISTRICT 50 SCHOOLS	WASHINGTON	IL	61571
1741040	WASHINGTON SD 52	WASHINGTON	IL	61571
1741070	WATERLOO CUSD 5	WATERLOO	IL	62298
1741190	WAUCONDA CUSD 118	WAUCONDA	IL	60084
1741250	WAUKEGAN CUSD 60	WAUKEGAN	IL	60085
1741280	WAVERLY CUSD 6	WAVERLY	IL	62692
1741360	WAYNE CITY CUSD 100	WAYNE CITY	IL	62895
1741370	WEBBER TWP HSD 204	BLUFORD	IL	62814
1741520	CALUMET CITY SD 155	CALUMET CITY	IL	60409
1741550	WEST CHICAGO ESD 33	WEST CHICAGO	IL	60185
1741580	FRANKFORT CUSD 168	WEST FRANKFORT	IL	62896
1741600	WEST LINCOLN-BROADWELL ESD 92	LINCOLN	IL	62656
1741690	INDIAN PRAIRIE CUSD 204	AURORA	IL	60504
1741700	WEST NORTHFIELD SD 31	NORTHBROOK	IL	60062
1741730	WEST RICHLAND CUSD 2	NOBLE	IL	62868
1741750	WEST WASHINGTON CO CUD 10	OKAWVILLE	IL	62271
1741790	WESTCHESTER SD 92-5	WESTCHESTER	IL	60154
1741820	WESTERN SPRINGS SD 101	WESTERN SPRINGS	IL	60558
1741980	CUSD 201	WESTMONT	IL	60559
1742060	WETHERSFIELD CUSD 230	KEWANEE	IL	61443
1742180	CUSD 200	WHEATON	IL	60189
1742210	WHEELING CCSD 21	WHEELING	IL	60090
1742240	NORTH GREENE CUSD 3	WHITE HALL	IL	62092
1742300	WHITESIDE SD 115	BELLEVILLE	IL	62221
1742310	STERLING CUSD 5	STERLING	IL	61081
1742450	WILLIAMSFIELD CUSD 210	WILLIAMSFIELD	IL	61489
1742480	WILLIAMSVILLE CUSD 15	WILLIAMSVILLE	IL	62693
1742510	WILLOW GROVE SD 46	CENTRALIA	IL	62801
1742570	WILLOW SPRINGS SD 108	WILLOW SPRINGS	IL	60480
1742600	WILMETTE SD 39	WILMETTE	IL	60091
1742630	WILMINGTON CUSD 209U	WILMINGTON	IL	60481
1742660	WINCHESTER CUSD 1	WINCHESTER	IL	62694
1742690	WINDSOR CUSD 1	WINDSOR	IL	61957
1742720	WINFIELD SD 34	WINFIELD	IL	60190
1742790	WINNEBAGO CUSD 323	WINNEBAGO	IL	61088
1742810	WINNEBAGO COUNTY SPEC EDUC COOP	ROCKTON	IL	61072
1742840	WINNETKA SD 36	WINNETKA	IL	60093
1742900	WINTHROP HARBOR SD 1	WINTHROP HARBOR	IL	60096
1742960	WOLF BRANCH SD 113	SWANSEA	IL	62226
1742990	SHAWNEE CUSD 84	WOLF LAKE	IL	62998
1743020	WOOD DALE SD 7	WOOD DALE	IL	60191
1743050	WOOD RIVER-HARTFORD ESD 15	WOOD RIVER	IL	62095
1743070	WOODFORD COUNTY SPEC EDUC ASSN	METAMORA	IL	61548
1743110	WOODLAND CCSD 50	GURNEE	IL	60031
1743170	WOODLAWN CCSD 4	WOODLAWN	IL	62898
1743200	WOODLAWN CHSD 205	WOODLAWN	IL	62898
1743330	WOODSTOCK CUSD 200	WOODSTOCK	IL	60098
1743380	WORTH SD 127	WORTH	IL	60482
1743800	ZEIGLER-ROYALTON CUSD 188	MULKEYTOWN	IL	62865
1743860	ZION ESD 6	ZION	IL	60099
1743890	ZION-BENTON TWP HSD 126	ZION	IL	60099
1743960	YORKVILLE CUSD 115	YORKVILLE	IL	60560
1743962	MIDWEST CENTRAL CUSD 191	MANITO	IL	61546
1743963	BELLEVILLE AREA SPECIAL SERVICES	BELLEVILLE	IL	62221
1800001	LAPORTE COUNTY SUPERINTENDENT	LAPORTE	IN	46350
1800005	IN STATE DEPARTMENT OF HEALTH	INDIANAPOLIS	IN	46204
1800006	IN DEPARTMENT OF CORRECTION	INDIANAPOLIS	IN	46204
1800007	GREENE-SULLIVAN SP ED COOP	LINTON	IN	47441
1800008	WHITE RIVER VALLEY SCH DIST	SWITZ CITY	IN	47465
1800009	BLUE RIVER CAREER PROGRAMS	SHELBYVILLE	IN	46176
1800010	GREATER RANDOLPH INTERLOCAL COOP	WINCHESTER	IN	47394
1800011	COMMUNITY MONTESSORI INC	NEW ALBANY	IN	47150
1800012	NEW COMMUNITY SCHOOL	LAFAYETTE	IN	47904
1800013	TIMOTHY L JOHNSON ACADEMY	FORT WAYNE	IN	46806
1800014	IRVINGTON COMMUNITY SCHOOL	INDIANAPOLIS	IN	46219
1800015	VERITAS ACADEMY	SOUTH BEND	IN	46614
1800016	OPTIONS CHARTER SCHOOL - CARMEL	CARMEL	IN	46032
1800017	FALL CREEK ACADEMY	INDIANAPOLIS	IN	46208
1800018	CHRISTEL HOUSE ACADEMY SOUTH	INDIANAPOLIS	IN	46225
1800019	FLANNER HOUSE ELEMENTARY SCHOOL	INDIANAPOLIS	IN	46208
1800020	WEST CENTRAL EDUCATION SERVICE CTR	GREENCASTLE	IN	46135
1800021	SIGNATURE SCHOOL INC	EVANSVILLE	IN	47708
1800023	IN SCH FOR THE BLIND & VIS IMPRD	INDIANAPOLIS	IN	46240
1800024	INDIANA SCHOOL FOR THE DEAF	INDIANAPOLIS	IN	46205
1800025	THEA BOWMAN LEADERSHIP ACADEMY	GARY	IN	46402
1800027	CHARTER SCHOOL OF THE DUNES	GARY	IN	46403
1800028	KIPP INDPLS COLLEGE PREPARATORY	INDIANAPOLIS	IN	46218
1800030	M S D SOUTHWEST ALLEN COUNTY SCHLS	FORT WAYNE	IN	46814
1800031	UNIVERSITY HEIGHTS PREPARATORY ACD	INDIANAPOLIS	IN	46227
1800033	SE NEIGHBORHOOD SCH OF EXCELLENCE	INDIANAPOLIS	IN	46203
1800034	AREA 30 CAREER CENTER EDU INTER	GREENCASTLE	IN	46135
1800036	LOST RIVER CAREER COOPERATIVE	PAOLI	IN	47454
1800037	JOSHUA ACADEMY	EVANSVILLE	IN	47711
1800038	BURRIS LABORATORY SCHOOL	MUNCIE	IN	47306
1800040	NORTHERN IN EDUCATION CENTER	MISHAWAKA	IN	46545
1800041	IN ACAD FOR SCI MATH HUMANITIES	MUNCIE	IN	47306
1800042	ANDREW J BROWN ACADEMY	INDIANAPOLIS	IN	46235
1800043	RURAL COMMUNITY SCHOOLS INC	SULLIVAN	IN	47882
1800045	CHARLES A TINDLEY ACCELERATED SCHL	INDIANAPOLIS	IN	46205
1800046	21ST CENTURY CHARTER SCH OF GARY	GARY	IN	46402
1800048	EAST CHICAGO URBAN ENTERPRISE ACAD	EAST CHICAGO	IN	46312
1800049	KENNETH A CHRISTMON STEMM ACADEMY	RICHMOND	IN	47374
1800050	SOUTHERN IN EDUCATION CENTER	JASPER	IN	47546
1800051	INDPLS LIGHTHOUSE CHARTER SCHOOL	INDIANAPOLIS	IN	46203
1800052	GARY LIGHTHOUSE CHARTER SCHOOL	GARY	IN	46408
1800053	MONUMENT LIGHTHOUSE CHARTER SCHOOL	INDIANAPOLIS	IN	46226
1800054	EAST CHICAGO LIGHTHOUSE CHARTER	EAST CHICAGO	IN	46312
1800055	LEAD COLLEGE PREP CHARTER	GARY	IN	46403
1800056	OPTIONS CHARTER SCH - NOBLESVILLE	NOBLESVILLE	IN	46060
1800057	CHALLENGE FOUNDATION ACADEMY	INDIANAPOLIS	IN	46205
1800058	HERRON CHARTER	INDIANAPOLIS	IN	46202
1800059	HOPE ACADEMY	INDIANAPOLIS	IN	46256
1800060	ADAMS CENTRAL COMMUNITY SCHOOLS	MONROE	IN	46772
1800061	GEIST MONTESSORI ACADEMY	MCCORDSVILLE	IN	46055
1800063	WEST GARY LIGHTHOUSE CHARTER	GARY	IN	46408
1800064	INDIANAPOLIS METROPOLITAN HIGH SCH	INDIANAPOLIS	IN	46222
1800065	RENAISSANCE ACADEMY CHARTER SCHOOL	LAPORTE	IN	46350
1800066	IMAGINE MASTER ACADEMY	FORT WAYNE	IN	46808
